id,snn_params,seed,epochs,train_acc,val_acc,test_acc,best_epoch,train_activations_fb,train_activations,val_activations,test_activations,fb_angle,fb_ratio,session_name
70,"{'out_layer': (0.5, 32000, 32000, 1.0, 1, 4), 'hidden_layer': [(0.5, 16000, 32000, 1.0, 8)]}",100364571,50,0.85138,0.8969,0.89,32,"tensor([0.0117, 0.0113])","tensor([0.3389, 0.0000, 0.0139])","tensor([0.0086, 0.0000, 0.0008])","tensor([0.0086, 0.0000, 0.0008])",[0.0],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_70
62,"{'out_layer': (0.5, 16000, 32000, 1.0, 1, 4), 'hidden_layer': [(0.5, 16000, 32000, 1.0, 7)]}",100364571,50,0.8867,0.9133,0.9045,48,"tensor([0.0092, 0.0088])","tensor([0.3395, 0.0000, 0.0177])","tensor([0.0087, 0.0000, 0.0006])","tensor([0.0087, 0.0000, 0.0006])",[0.027976454840372228],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_62
37,"{'out_layer': (0.5, 3000, 64000, 1.0, 31, 5), 'hidden_layer': [(0.5, 16000, 32000, 1.0, -6)]}",100364571,50,0.92282,0.9447,0.9437,49,"tensor([0.0044, 0.0043])","tensor([0.6115, 0.0000, 0.0559])","tensor([0.0156, 0.0000, 0.0016])","tensor([0.0156, 0.0000, 0.0016])",[0.0],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_37
72,"{'out_layer': (0.5, 3000, 64000, 1.0, 31, 4), 'hidden_layer': [(0.5, 32000, 32000, 1.0, -6)]}",100364571,50,0.9159,0.941,0.9371,47,"tensor([0.0048, 0.0044])","tensor([0.5673, 0.0000, 0.0374])","tensor([0.0146, 0.0000, 0.0012])","tensor([0.0146, 0.0000, 0.0012])",[0.01978234059262607],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_72
7,"{'out_layer': (0.5, 16000, 32000, 1.0, 31, 5), 'hidden_layer': [(0.5, 16000, 16000, 1.0, -6)]}",100364571,50,0.91942,0.9483,0.9438,48,"tensor([0.0047, 0.0046])","tensor([0.5785, 0.0000, 0.0254])","tensor([0.0149, 0.0000, 0.0009])","tensor([0.0149, 0.0000, 0.0009])",[0.0],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_7
36,"{'out_layer': (0.5, 3000, 64000, 1.0, 31, 4), 'hidden_layer': [(0.5, 16000, 32000, 1.0, -6)]}",100364571,50,0.9038,0.9333,0.9352,41,"tensor([0.0057, 0.0052])","tensor([0.6130, 0.0000, 0.0437])","tensor([0.0157, 0.0000, 0.0012])","tensor([0.0157, 0.0000, 0.0012])",[0.01978234059262607],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_36
20,"{'out_layer': (0.5, 3000, 64000, 1.0, 1, 4), 'hidden_layer': [(0.5, 16000, 16000, 1.0, 7)]}",100364571,50,0.87878,0.9052,0.8999,43,"tensor([0.0100, 0.0095])","tensor([0.3534, 0.0000, 0.0378])","tensor([0.0091, 0.0000, 0.0013])","tensor([0.0090, 0.0000, 0.0013])",[0.027976454840372228],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_20
32,"{'out_layer': (0.5, 32000, 32000, 1.0, 1, 4), 'hidden_layer': [(0.5, 16000, 16000, 1.0, 7)]}",100364571,50,0.8882,0.9206,0.9151,34,"tensor([0.0089, 0.0084])","tensor([0.2674, 0.0000, 0.0132])","tensor([0.0068, 0.0000, 0.0010])","tensor([0.0068, 0.0000, 0.0009])",[0.01978234059262607],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_32
19,"{'out_layer': (0.5, 3000, 64000, 1.0, 1, 5), 'hidden_layer': [(0.5, 16000, 16000, 1.0, -6)]}",100364571,50,0.9253,0.9406,0.9371,23,"tensor([0.0053, 0.0052])","tensor([0.4553, 0.0000, 0.0473])","tensor([0.0117, 0.0000, 0.0013])","tensor([0.0117, 0.0000, 0.0013])",[0.01978234059262607],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_19
54,"{'out_layer': (0.5, 3000, 64000, 1.0, 1, 4), 'hidden_layer': [(0.5, 16000, 32000, 1.0, -6)]}",100364571,50,0.92364,0.9401,0.9366,35,"tensor([0.0064, 0.0060])","tensor([0.5398, 0.0000, 0.0403])","tensor([0.0138, 0.0000, 0.0011])","tensor([0.0138, 0.0000, 0.0011])",[0.0],[1.0],mnist_biograd_int_transposed_loss_final_100364571_exp_th_lr_54
