id,snn_params,seed,epochs,train_acc,val_acc,test_acc,best_epoch,train_activations_fb,train_activations,val_activations,test_activations,fb_angle,fb_ratio,session_name
315,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -10)]}",100364571,50,0.96458,0.954,0.9509,37,"tensor([nan, nan])","tensor([0.2291, 0.0000, 0.0206])","tensor([0.0059, 0.0000, 0.0006])","tensor([0.0060, 0.0000, 0.0006])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_315
316,"{'out_layer': (0.5, 256000.0, 512000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -10)]}",100364571,50,0.96126,0.9516,0.9476,32,"tensor([nan, nan])","tensor([0.2225, 0.0000, 0.0206])","tensor([0.0058, 0.0000, 0.0006])","tensor([0.0059, 0.0000, 0.0006])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_316
317,"{'out_layer': (0.5, 512000.0, 512000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -10)]}",100364571,50,0.96692,0.9522,0.9515,49,"tensor([nan, nan])","tensor([0.2807, 0.0000, 0.0162])","tensor([0.0072, 0.0000, 0.0004])","tensor([0.0073, 0.0000, 0.0005])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_317
318,"{'out_layer': (0.5, 512000.0, 1024000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -10)]}",100364571,50,0.96718,0.9545,0.9502,49,"tensor([nan, nan])","tensor([0.2906, 0.0000, 0.0163])","tensor([0.0075, 0.0000, 0.0005])","tensor([0.0076, 0.0000, 0.0005])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_318
319,"{'out_layer': (0.5, 1024000.0, 1024000.0, 1.0, 1, 3), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -10)]}",100364571,50,0.96174,0.9512,0.9474,47,"tensor([nan, nan])","tensor([0.3392, 0.0000, 0.0132])","tensor([0.0086, 0.0000, 0.0004])","tensor([0.0088, 0.0000, 0.0004])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_319
320,"{'out_layer': (0.5, 64000.0, 128000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 256000.0, 512000.0, 1.0, -10)]}",100364571,50,0.95806,0.9503,0.9497,35,"tensor([nan, nan])","tensor([0.2202, 0.0000, 0.0355])","tensor([0.0057, 0.0000, 0.0009])","tensor([0.0057, 0.0000, 0.0010])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_320
321,"{'out_layer': (0.5, 128000.0, 128000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 256000.0, 512000.0, 1.0, -10)]}",100364571,50,0.94798,0.9502,0.9459,24,"tensor([nan, nan])","tensor([0.1987, 0.0000, 0.0263])","tensor([0.0051, 0.0000, 0.0008])","tensor([0.0052, 0.0000, 0.0008])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_321
322,"{'out_layer': (0.5, 128000.0, 256000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 256000.0, 512000.0, 1.0, -10)]}",100364571,50,0.96092,0.9516,0.9466,49,"tensor([nan, nan])","tensor([0.1984, 0.0000, 0.0246])","tensor([0.0051, 0.0000, 0.0007])","tensor([0.0052, 0.0000, 0.0007])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_322
323,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 256000.0, 512000.0, 1.0, -10)]}",100364571,50,0.9572,0.9533,0.9486,45,"tensor([nan, nan])","tensor([0.2284, 0.0000, 0.0191])","tensor([0.0059, 0.0000, 0.0005])","tensor([0.0059, 0.0000, 0.0005])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_323
324,"{'out_layer': (0.5, 256000.0, 512000.0, 1.0, 31, 3), 'hidden_layer': [(0.5, 256000.0, 512000.0, 1.0, -10)]}",100364571,50,0.95034,0.9506,0.9439,28,"tensor([nan, nan])","tensor([0.2383, 0.0000, 0.0191])","tensor([0.0061, 0.0000, 0.0005])","tensor([0.0062, 0.0000, 0.0005])",0,0,grid_search_16bits_all/mnist_biograd_int_aligned_loss_direct_100364571_exp_16bits_all_324
