id,train_acc,val_acc,test_acc,best_epoch,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,n_filters,kernel_size,reduce_dim,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,test_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
98,0.97088,0.9745,0.9694,35,"('random', (-1, 2))",32,16,16,8,16,0.5,"[500.0, 1000.0]","[500.0, 500.0]",32,5,True,3.0517578125e-05,0.0625,none,512,False,"tensor([11.7384, 11.0728])","tensor([11.6267, 10.8270])","tensor([11.8438, 10.8806])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_98,100364571,50
59,0.20504,0.2012,0.2124,6,"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[500.0, 500.0]",32,5,True,0.00390625,1.0,none,2048,False,"tensor([22.3780, 64.9652])","tensor([22.3294, 65.0979])","tensor([22.4563, 65.1024])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_59,100364571,50
21,0.3055,0.3001,0.3102,44,"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[250.0, 250.0]",32,5,True,0.000244140625,1.0,none,512,False,"tensor([22.7622, 74.9463])","tensor([22.6419, 74.6699])","tensor([22.8557, 74.7661])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_21,100364571,50
39,0.09868,0.0991,0.098,0,"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[250.0, 250.0]",32,5,True,3.0517578125e-05,1.0,none,512,False,"tensor([23.6679, 91.4331])","tensor([23.6588, 91.2251])","tensor([23.7893, 91.2996])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_39,100364571,50
143,0.46514,0.4706,0.4703,1,"('random', (-1, 2))",128,16,16,8,16,0.5,"[1000.0, 2000.0]","[1000.0, 1000.0]",32,5,True,0.000244140625,0.00390625,none,2048,False,"tensor([13.4166, 46.4458])","tensor([13.9370, 44.0342])","tensor([14.1981, 44.6608])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_143,100364571,50
77,0.09864,0.0992,0.098,39,"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[500.0, 500.0]",32,5,True,0.000244140625,1.0,none,2048,False,"tensor([20.5441, 75.6820])","tensor([20.5218, 75.1257])","tensor([20.6116, 75.1277])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_77,100364571,50
8,0.98088,0.9808,0.978,33,"('random', (-1, 2))",32,16,16,8,16,0.5,"[250.0, 500.0]","[250.0, 250.0]",32,5,True,0.00390625,0.0625,none,512,False,"tensor([10.2570, 10.7581])","tensor([10.1685, 10.5340])","tensor([10.2544, 10.5508])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_8,100364571,50
54,0.93626,0.9531,0.9503,43,"('random', (-1, 2))",32,16,16,8,16,0.5,"[500.0, 1000.0]","[500.0, 500.0]",32,5,True,0.00390625,1.0,none,0,False,"tensor([ 1.0130, 11.7097])","tensor([ 1.0788, 11.5815])","tensor([ 1.0877, 11.7103])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_54,100364571,50
11,0.925,0.9433,0.9369,46,"('random', (-1, 2))",128,16,16,8,16,0.5,"[250.0, 500.0]","[250.0, 250.0]",32,5,True,0.00390625,0.0625,none,2048,False,"tensor([21.4819, 17.7525])","tensor([21.0831, 16.9889])","tensor([21.3151, 17.0689])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_11,100364571,50
86,0.89992,0.9154,0.9114,7,"('random', (-1, 2))",32,16,16,8,16,0.5,"[500.0, 1000.0]","[500.0, 500.0]",32,5,True,0.000244140625,0.00390625,none,512,False,"tensor([15.5100, 13.3007])","tensor([15.6663, 13.2666])","tensor([16.0255, 13.1566])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_86,100364571,50
52,0.93072,0.9424,0.9365,46,"('random', (-1, 2))",32,16,16,8,16,0.5,"[250.0, 500.0]","[250.0, 250.0]",32,5,True,3.0517578125e-05,0.00390625,none,2048,False,"tensor([ 9.1346, 14.1555])","tensor([ 9.1161, 13.8756])","tensor([ 9.1499, 13.8271])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_52,100364571,50
28,0.98122,0.9807,0.9776,44,"('random', (-1, 2))",32,16,16,8,16,0.5,"[250.0, 500.0]","[250.0, 250.0]",32,5,True,0.000244140625,0.0625,none,2048,False,"tensor([10.3308, 10.7860])","tensor([10.3131, 10.7449])","tensor([10.4322, 10.7909])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_28,100364571,50
2,0.98514,0.9814,0.9786,47,"('random', (-1, 2))",32,16,16,8,16,0.5,"[250.0, 500.0]","[250.0, 250.0]",32,5,True,0.00390625,1.0,none,512,False,"tensor([ 2.7093, 10.5124])","tensor([ 2.6782, 10.4549])","tensor([ 2.6865, 10.5209])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_2,100364571,50
109,0.73248,0.8116,0.7992,41,"('random', (-1, 2))",128,16,16,8,16,0.5,"[1000.0, 2000.0]","[1000.0, 1000.0]",32,5,True,0.00390625,1.0,none,0,False,"tensor([ 8.5961, 32.1232])","tensor([ 8.4805, 27.8294])","tensor([ 8.6126, 28.4368])","tensor([nan, nan])",128,256,0,0,mnist_biograd_cnn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_109,100364571,50
