id,train_acc,val_acc,test_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,test_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
78,0.0987,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[4.0, 4.0]","[4.0, 4.0]",6.103515625e-05,0.03125,none,0,False,"tensor([43.4489,  0.0000])","tensor([43.4678,  0.0000])","tensor([43.4407,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_78,100364571,50
32,0.09864,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",6.103515625e-05,0.03125,none,2,False,"tensor([59.8310,  0.0000])","tensor([59.9236,  0.0000])","tensor([59.8886,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_32,100364571,50
29,0.09864,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",6.103515625e-05,0.25,none,2,False,"tensor([59.7202,  0.0000])","tensor([59.7972,  0.0000])","tensor([59.7526,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_29,100364571,50
31,0.09864,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",6.103515625e-05,0.03125,none,1,False,"tensor([68.4532,  0.0000])","tensor([68.5510,  0.0000])","tensor([68.5222,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_31,100364571,50
79,0.0987,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[4.0, 4.0]","[4.0, 4.0]",6.103515625e-05,0.03125,none,1,False,"tensor([73.7864,  0.0000])","tensor([73.7456,  0.0000])","tensor([73.7221,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_79,100364571,50
17,0.09864,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",0.00048828125,0.25,none,2,False,"tensor([42.5477,  0.0000])","tensor([42.0166,  0.0000])","tensor([41.9926,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_17,100364571,50
97,0.13002,0.1884,0.1907,39,[100],"('normal', None)",128,4,4,4,16,0.5,"[2.0, 2.0]","[2.0, 2.0]",0.00390625,2.0,none,1,False,"tensor([18.1513,  0.3026])","tensor([17.2185,  1.0797])","tensor([17.1216,  1.1379])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_97,100364571,50
25,0.09864,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",6.103515625e-05,2.0,none,1,False,"tensor([68.4300,  0.0000])","tensor([68.4810,  0.0000])","tensor([68.4464,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_25,100364571,50
81,0.0987,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[4.0, 4.0]","[4.0, 4.0]",6.103515625e-05,0.0078125,none,0,False,"tensor([45.0404,  0.0000])","tensor([45.0592,  0.0000])","tensor([45.0300,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_81,100364571,50
19,0.12018,0.0997,0.0987,26,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",0.00048828125,0.03125,none,1,False,"tensor([29.3488,  0.2433])","tensor([3.0490e+01, 1.1230e-03])","tensor([3.0434e+01, 7.8125e-04])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_19,100364571,50
37,0.09864,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",1.52587890625e-05,2.0,none,1,False,"tensor([81.9684,  0.0000])","tensor([81.9397,  0.0000])","tensor([81.9318,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_37,100364571,50
74,0.0987,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[4.0, 4.0]","[4.0, 4.0]",6.103515625e-05,2.0,none,2,False,"tensor([67.2040,  0.0000])","tensor([67.1377,  0.0000])","tensor([67.1121,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_74,100364571,50
80,0.0987,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[4.0, 4.0]","[4.0, 4.0]",6.103515625e-05,0.03125,none,2,False,"tensor([67.1661,  0.0000])","tensor([67.1035,  0.0000])","tensor([67.0756,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_80,100364571,50
2,0.1013,0.1584,0.1531,41,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",0.00390625,2.0,none,2,False,"tensor([30.6705,  0.0609])","tensor([29.0751,  0.5429])","tensor([29.0382,  0.4988])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_2,100364571,50
8,0.09864,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",0.00390625,0.03125,none,2,False,"tensor([29.5362,  0.0000])","tensor([28.7814,  0.0000])","tensor([28.7973,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_8,100364571,50
12,0.09864,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",0.00048828125,2.0,none,0,False,"tensor([38.0000,  0.0000])","tensor([38.0000,  0.0000])","tensor([38.0000,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_12,100364571,50
21,0.09864,0.0991,0.098,0,[100],"('normal', None)",128,4,4,4,16,0.5,"[8.0, 8.0]","[8.0, 8.0]",0.00048828125,0.0078125,none,0,False,"tensor([39.0000,  0.0000])","tensor([39.0000,  0.0000])","tensor([39.0000,  0.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_4_4_4_transposed_loss_direct_100364571_exp_id_21,100364571,50
