id,snn_params,seed,epochs,train_acc,val_acc,test_acc,best_epoch,train_activations_fb,train_activations,val_activations,test_activations,fb_angle,fb_ratio,session_name
181,"{'out_layer': (0.25, 24000.0, 24000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 96000.0, 192000.0, 1.0, -18)]}",100364571,50,0.81482,0.8711,0.8638,35,"tensor([nan, nan])","tensor([29.6086,  0.0000,  1.5081])","tensor([1.4947, 0.0000, 0.1107])","tensor([1.5490, 0.0000, 0.1095])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_181
182,"{'out_layer': (0.25, 32000.0, 32000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 128000.0, 256000.0, 1.0, -18)]}",100364571,50,0.81152,0.8727,0.8671,41,"tensor([nan, nan])","tensor([27.6152,  0.0000,  1.4453])","tensor([1.3915, 0.0000, 0.1069])","tensor([1.4398, 0.0000, 0.1050])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_182
183,"{'out_layer': (0.5, 16000.0, 16000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 64000.0, 128000.0, 1.0, -18)]}",100364571,50,0.84876,0.8933,0.8804,41,"tensor([nan, nan])","tensor([26.7737,  0.0000,  0.9964])","tensor([1.4946, 0.0000, 0.0745])","tensor([1.5501, 0.0000, 0.0754])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_183
184,"{'out_layer': (0.5, 24000.0, 24000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 96000.0, 192000.0, 1.0, -18)]}",100364571,50,0.8363,0.8741,0.8624,42,"tensor([nan, nan])","tensor([24.9923,  0.0000,  0.9182])","tensor([1.3668, 0.0000, 0.0612])","tensor([1.4135, 0.0000, 0.0572])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_184
185,"{'out_layer': (0.5, 32000.0, 32000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 128000.0, 256000.0, 1.0, -18)]}",100364571,50,0.81784,0.8755,0.8672,35,"tensor([nan, nan])","tensor([21.6977,  0.0000,  0.8545])","tensor([1.1632, 0.0000, 0.0578])","tensor([1.1968, 0.0000, 0.0566])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_185
186,"{'out_layer': (0.25, 16000.0, 32000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 64000.0, 128000.0, 1.0, -18)]}",100364571,50,0.82406,0.8734,0.8597,44,"tensor([nan, nan])","tensor([39.5120,  0.0000,  1.6400])","tensor([1.9916, 0.0000, 0.1136])","tensor([2.0768, 0.0000, 0.1107])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_186
187,"{'out_layer': (0.25, 24000.0, 48000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 96000.0, 192000.0, 1.0, -18)]}",100364571,50,0.82636,0.8752,0.8642,48,"tensor([nan, nan])","tensor([34.1944,  0.0000,  1.5340])","tensor([1.7248, 0.0000, 0.1158])","tensor([1.7880, 0.0000, 0.1052])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_187
188,"{'out_layer': (0.25, 32000.0, 64000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 128000.0, 256000.0, 1.0, -18)]}",100364571,50,0.81632,0.8747,0.8665,45,"tensor([nan, nan])","tensor([28.7753,  0.0000,  1.4438])","tensor([1.4475, 0.0000, 0.1009])","tensor([1.5038, 0.0000, 0.0973])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_188
189,"{'out_layer': (0.5, 16000.0, 32000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 64000.0, 128000.0, 1.0, -18)]}",100364571,50,0.85716,0.8921,0.8842,48,"tensor([nan, nan])","tensor([27.8567,  0.0000,  0.9925])","tensor([1.5564, 0.0000, 0.0739])","tensor([1.6136, 0.0000, 0.0672])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_189
190,"{'out_layer': (0.5, 24000.0, 48000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 96000.0, 192000.0, 1.0, -18)]}",100364571,50,0.8238,0.8737,0.8637,33,"tensor([nan, nan])","tensor([23.1723,  0.0000,  0.9214])","tensor([1.2543, 0.0000, 0.0638])","tensor([1.2978, 0.0000, 0.0631])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_190
191,"{'out_layer': (0.5, 32000.0, 64000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 128000.0, 256000.0, 1.0, -18)]}",100364571,50,0.8186,0.8656,0.8543,35,"tensor([nan, nan])","tensor([21.7163,  0.0000,  0.8603])","tensor([1.1659, 0.0000, 0.0534])","tensor([1.2002, 0.0000, 0.0503])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_191
192,"{'out_layer': (0.25, 32000.0, 32000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 64000.0, 128000.0, 1.0, -18)]}",100364571,50,0.83154,0.8723,0.8621,48,"tensor([nan, nan])","tensor([43.0437,  0.0000,  1.5637])","tensor([2.1641, 0.0000, 0.1192])","tensor([2.2223, 0.0000, 0.1131])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_192
193,"{'out_layer': (0.25, 48000.0, 48000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 96000.0, 192000.0, 1.0, -18)]}",100364571,50,0.83014,0.88,0.8684,46,"tensor([nan, nan])","tensor([37.0631,  0.0000,  1.4790])","tensor([1.8643, 0.0000, 0.1045])","tensor([1.9105, 0.0000, 0.1025])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_193
194,"{'out_layer': (0.25, 64000.0, 64000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 128000.0, 256000.0, 1.0, -18)]}",100364571,50,0.82128,0.8751,0.8666,42,"tensor([nan, nan])","tensor([33.1135,  0.0000,  1.4111])","tensor([1.6631, 0.0000, 0.0993])","tensor([1.6987, 0.0000, 0.0976])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_194
195,"{'out_layer': (0.5, 32000.0, 32000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 64000.0, 128000.0, 1.0, -18)]}",100364571,50,0.85688,0.8978,0.8864,45,"tensor([nan, nan])","tensor([29.0090,  0.0000,  0.8858])","tensor([1.5733, 0.0000, 0.0531])","tensor([1.6219, 0.0000, 0.0558])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_195
196,"{'out_layer': (0.5, 48000.0, 48000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 96000.0, 192000.0, 1.0, -18)]}",100364571,50,0.81454,0.8817,0.8733,18,"tensor([nan, nan])","tensor([22.9908,  0.0000,  0.8369])","tensor([1.1973, 0.0000, 0.0578])","tensor([1.2176, 0.0000, 0.0549])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_196
197,"{'out_layer': (0.5, 64000.0, 64000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 128000.0, 256000.0, 1.0, -18)]}",100364571,50,0.8353,0.8888,0.8822,43,"tensor([nan, nan])","tensor([27.4102,  0.0000,  0.8276])","tensor([1.4290, 0.0000, 0.0507])","tensor([1.4513, 0.0000, 0.0514])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_197
198,"{'out_layer': (0.25, 32000.0, 64000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 64000.0, 128000.0, 1.0, -18)]}",100364571,50,0.82398,0.8825,0.8719,35,"tensor([nan, nan])","tensor([38.1261,  0.0000,  1.5440])","tensor([1.9204, 0.0000, 0.1247])","tensor([1.9709, 0.0000, 0.1163])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_198
199,"{'out_layer': (0.25, 48000.0, 96000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 96000.0, 192000.0, 1.0, -18)]}",100364571,50,0.83044,0.8776,0.868,49,"tensor([nan, nan])","tensor([37.7017,  0.0000,  1.4698])","tensor([1.8921, 0.0000, 0.1013])","tensor([1.9438, 0.0000, 0.0984])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_199
200,"{'out_layer': (0.25, 64000.0, 128000.0, 1.0, 1, -2), 'hidden_layer': [(0.25, 128000.0, 256000.0, 1.0, -18)]}",100364571,50,0.8201,0.8663,0.8616,42,"tensor([nan, nan])","tensor([33.2128,  0.0000,  1.4120])","tensor([1.6679, 0.0000, 0.0964])","tensor([1.7016, 0.0000, 0.1035])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_200
201,"{'out_layer': (0.5, 32000.0, 64000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 64000.0, 128000.0, 1.0, -18)]}",100364571,50,0.8549,0.9004,0.8887,43,"tensor([nan, nan])","tensor([28.8049,  0.0000,  0.8860])","tensor([1.5671, 0.0000, 0.0597])","tensor([1.6081, 0.0000, 0.0595])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_201
202,"{'out_layer': (0.5, 48000.0, 96000.0, 1.0, 1, -2), 'hidden_layer': [(0.5, 96000.0, 192000.0, 1.0, -18)]}",100364571,50,0.83928,0.8827,0.877,42,"tensor([nan, nan])","tensor([26.8199,  0.0000,  0.8366])","tensor([1.4293, 0.0000, 0.0548])","tensor([1.4635, 0.0000, 0.0503])",0,0,grid_search_16bits_low_th/mnist_biograd_quant_1_layers_int_16_16_16_transposed_loss_direct_100364571_exp_16bits_low_th_202
