id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
51,0.95964,0.9569,43,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[1.0, 2.0]",0.003,0,0.03,none,0.0001,1.0,1.0,0,"tensor([26.9395, 24.9219])","tensor([27.0226, 24.4601])","tensor([0.4652, 0.5720])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_51,100364571,50
46,0.98064,0.9676,45,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[2.0, 4.0]","[10.0, 10.0]",0.03,0,0.03,none,0.0,1.0,1.0,0,"tensor([44.8278, 24.0451])","tensor([44.6076, 23.5299])","tensor([0.2787, 0.3456])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_46,100364571,50
6,0.9623,0.9577,47,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[1.0, 2.0]",0.03,0,0.03,none,0.0,1.0,1.0,0,"tensor([30.4132, 22.7620])","tensor([30.3643, 22.3868])","tensor([0.4888, 0.6465])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_6,100364571,50
10,0.98062,0.9667,46,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[4.0, 6.0]",0.003,0,0.03,none,0.0,1.0,1.0,0,"tensor([38.9269, 20.8415])","tensor([39.0261, 20.3034])","tensor([0.2533, 0.3054])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_10,100364571,50
62,0.9777,0.9645,42,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[4.0, 6.0]",0.03,0,0.03,none,0.0,1.0,1.0,0,"tensor([37.8098, 21.6701])","tensor([37.8476, 21.0117])","tensor([0.2991, 0.3672])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_62,100364571,50
58,0.97406,0.9653,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[4.0, 6.0]",0.003,0,0.03,none,0.0,1.0,1.0,0,"tensor([34.1357, 20.4580])","tensor([34.0888, 19.9494])","tensor([0.3329, 0.4071])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_58,100364571,50
68,0.96438,0.9601,46,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[10.0, 10.0]",0.03,0,0.003,none,0.0,1.0,1.0,0,"tensor([61.5693, 31.1465])","tensor([61.3865, 30.4431])","tensor([0.5512, 0.6859])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_68,100364571,50
63,0.9777,0.9645,42,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[4.0, 6.0]",0.03,0,0.03,none,0.0001,1.0,1.0,0,"tensor([37.8098, 21.6701])","tensor([37.8476, 21.0117])","tensor([0.2991, 0.3672])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_63,100364571,50
20,0.97042,0.9619,46,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[1.0, 2.0]","[10.0, 10.0]",0.03,0,0.003,none,0.0,1.0,1.0,0,"tensor([64.1628, 30.3201])","tensor([64.0841, 29.8186])","tensor([0.4813, 0.5903])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_20,100364571,50
59,0.97406,0.9653,49,[100],"('normal', None)",128,16,16,11,15,0.5,0.5,"[4.0, 6.0]","[4.0, 6.0]",0.003,0,0.03,none,0.0001,1.0,1.0,0,"tensor([34.1357, 20.4580])","tensor([34.0888, 19.9494])","tensor([0.3329, 0.4071])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_transposed_loss_feedback_100364571_exp_id_59,100364571,50
