id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
3,0.7229,0.8126,28,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,True,"tensor([30.8214,  6.5402])","tensor([27.8194,  6.1641])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_3,100364571,50
33,0.1037,0.1839,17,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,0,True,"tensor([38.9608, 35.8876])","tensor([8.9707, 6.9746])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_33,100364571,50
0,0.10054,0.0991,0,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,0,False,"tensor([7., 0.])","tensor([7., 0.])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_0,100364571,50
46,0.77208,0.9055,21,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,16,False,"tensor([18.2067,  4.9193])","tensor([21.5991,  6.8440])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_46,100364571,50
2,0.96616,0.9646,49,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,False,"tensor([43.7383,  5.0695])","tensor([43.9070,  4.8830])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_2,100364571,50
9,0.10144,0.109,20,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,0,True,"tensor([ 9.7298, 16.7558])","tensor([9.1909, 6.0000])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_9,100364571,50
58,0.91778,0.9295,41,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.0009765625,0.5,none,2,False,"tensor([55.5897,  4.9908])","tensor([55.5681,  4.9064])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_58,100364571,50
32,0.09868,0.0994,9,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,0,False,"tensor([7.0000e+00, 3.9962e-05])","tensor([7.0005e+00, 5.8594e-04])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_32,100364571,50
54,0.7712,0.8325,22,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[2000.0, 4000.0]","[8000.0, 16000.0]",0.000244140625,0.5,none,16,False,"tensor([45.6301,  4.9636])","tensor([47.1898,  6.1334])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_54,100364571,50
10,0.97334,0.9682,44,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2,False,"tensor([34.1751,  5.0388])","tensor([34.1115,  4.9514])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_10,100364571,50
6,0.79348,0.867,12,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,16,False,"tensor([18.1330,  5.0028])","tensor([18.0363,  5.2573])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_6,100364571,50
45,0.75944,0.835,37,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,8,True,"tensor([26.8447,  5.6854])","tensor([21.4600,  3.4078])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_45,100364571,50
8,0.10106,0.0991,0,[100],"('random', (-1, 2))",128,8,6,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,0,False,"tensor([7., 0.])","tensor([7., 0.])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_6_8_transposed_loss_direct_100364571_exp_id_8,100364571,50
