id,train_acc,val_acc,test_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,test_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
55,0.95818,0.9587,0.9551,27,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,True,"tensor([49.2815,  4.8309])","tensor([49.4840,  5.0172])","tensor([49.5236,  5.0149])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_613427981_exp_id_55,613427981,50
40,0.99126,0.9764,0.9763,35,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,False,"tensor([22.0058,  5.0045])","tensor([22.0025,  4.9970])","tensor([22.0357,  5.0218])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_431267089_exp_id_40,431267089,50
39,0.9629,0.9606,0.9554,44,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,True,"tensor([48.4835,  4.8205])","tensor([48.7986,  4.8398])","tensor([48.8266,  4.8442])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_642731685_exp_id_39,642731685,50
41,0.96326,0.9605,0.9555,44,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,False,"tensor([43.5569,  4.8215])","tensor([43.6814,  4.9155])","tensor([43.8292,  4.9249])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_431267089_exp_id_41,431267089,50
51,0.96212,0.9611,0.9563,27,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,True,"tensor([44.4229,  4.8173])","tensor([44.3376,  4.8365])","tensor([44.3368,  4.8361])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_613427981_exp_id_51,613427981,50
66,0.99084,0.976,0.9742,41,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,True,"tensor([22.8426,  5.0051])","tensor([22.8300,  4.9566])","tensor([22.7994,  4.9660])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_980342676_exp_id_66,980342676,50
76,0.98718,0.9765,0.976,38,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,False,"tensor([26.4874,  5.0089])","tensor([26.3647,  5.0078])","tensor([26.3187,  5.0113])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_416302576_exp_id_76,416302576,50
44,0.9865,0.9762,0.9757,38,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,False,"tensor([25.4159,  5.0093])","tensor([25.5117,  4.9473])","tensor([25.4651,  4.9646])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_431267089_exp_id_44,431267089,50
73,0.96218,0.9599,0.9551,24,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,False,"tensor([42.8456,  4.8237])","tensor([42.6149,  5.0260])","tensor([42.7408,  5.0003])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_416302576_exp_id_73,416302576,50
1,0.9637,0.9607,0.957,28,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,False,"tensor([42.3798,  4.8187])","tensor([42.1913,  4.7979])","tensor([42.2450,  4.7680])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_1,100364571,50
60,0.98614,0.9782,0.9747,32,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,False,"tensor([25.6548,  5.0067])","tensor([25.5312,  5.0020])","tensor([25.5318,  5.0133])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_301420567_exp_id_60,301420567,50
18,0.9906,0.9771,0.9748,32,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,True,"tensor([23.1006,  5.0043])","tensor([22.8682,  5.0662])","tensor([22.8181,  5.0616])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_210342476_exp_id_18,210342476,50
32,0.99064,0.9763,0.9724,33,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,False,"tensor([22.3603,  5.0046])","tensor([22.3942,  5.0396])","tensor([22.2645,  5.0432])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_642731685_exp_id_32,642731685,50
67,0.96172,0.9603,0.9562,34,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,True,"tensor([43.0513,  4.8213])","tensor([42.8084,  4.6698])","tensor([42.8822,  4.6667])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_980342676_exp_id_67,980342676,50
47,0.96044,0.9609,0.9561,39,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,True,"tensor([48.5378,  4.8226])","tensor([48.8135,  4.8509])","tensor([48.7617,  4.8334])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_431267089_exp_id_47,431267089,50
17,0.96192,0.9605,0.9537,33,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,False,"tensor([43.1452,  4.8267])","tensor([43.0453,  4.9225])","tensor([43.1613,  4.9212])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_210342476_exp_id_17,210342476,50
48,0.99228,0.9781,0.9757,47,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,False,"tensor([22.5977,  5.0058])","tensor([22.4151,  5.0039])","tensor([22.4560,  5.0257])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_613427981_exp_id_48,613427981,50
77,0.96102,0.9597,0.9549,21,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,False,"tensor([45.5845,  4.8100])","tensor([45.8415,  4.9611])","tensor([45.9399,  4.9638])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_416302576_exp_id_77,416302576,50
54,0.98408,0.9772,0.9751,39,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,True,"tensor([28.3143,  5.0145])","tensor([28.3836,  4.9298])","tensor([28.3417,  4.9413])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_613427981_exp_id_54,613427981,50
78,0.98444,0.976,0.9763,39,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,True,"tensor([27.8546,  5.0130])","tensor([27.5935,  5.0250])","tensor([27.4608,  5.0300])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_416302576_exp_id_78,416302576,50
28,0.98818,0.9754,0.9741,47,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,False,"tensor([27.3619,  5.0106])","tensor([27.3841,  5.0274])","tensor([27.3382,  5.0459])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_712492346_exp_id_28,712492346,50
12,0.9882,0.976,0.9769,48,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,False,"tensor([26.9846,  5.0122])","tensor([27.1353,  5.0269])","tensor([27.0704,  5.0333])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_702546693_exp_id_12,702546693,50
27,0.96294,0.9593,0.9532,38,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,True,"tensor([43.0732,  4.8140])","tensor([43.2653,  4.7545])","tensor([43.2794,  4.7744])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_712492346_exp_id_27,712492346,50
63,0.96288,0.9602,0.9566,41,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,True,"tensor([47.1889,  4.8193])","tensor([47.2725,  4.5828])","tensor([47.2477,  4.5731])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_301420567_exp_id_63,301420567,50
45,0.9615,0.9609,0.9535,28,[100],"('positive', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,False,"tensor([46.2731,  4.8088])","tensor([46.3273,  4.8096])","tensor([46.4735,  4.8216])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_431267089_exp_id_45,431267089,50
64,0.99186,0.9768,0.9748,40,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,False,"tensor([21.7184,  5.0046])","tensor([21.7229,  5.0934])","tensor([21.7894,  5.1040])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_980342676_exp_id_64,980342676,50
62,0.98554,0.976,0.976,48,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,True,"tensor([27.5430,  5.0106])","tensor([27.3259,  5.0113])","tensor([27.1615,  5.0113])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_301420567_exp_id_62,301420567,50
74,0.9913,0.978,0.9763,39,[100],"('normal', None)",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,True,"tensor([23.1846,  5.0072])","tensor([22.8683,  4.9200])","tensor([22.7439,  4.9294])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_416302576_exp_id_74,416302576,50
