id,snn_params,seed,epochs,train_acc,val_acc,test_acc,best_epoch,train_activations_fb,train_activations,val_activations,test_activations,fb_angle,fb_ratio,session_name
0,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 4), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -6)]}",100364571,50,0.9722,0.9552,0.9529,44,"tensor([0.0016, 0.0016])","tensor([0.2419, 0.0000, 0.0245])","tensor([0.0062, 0.0000, 0.0007])","tensor([0.0064, 0.0000, 0.0007])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_0
1,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 5), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -6)]}",100364571,50,0.9722,0.9541,0.9513,43,"tensor([0.0016, 0.0015])","tensor([0.2215, 0.0000, 0.0245])","tensor([0.0057, 0.0000, 0.0007])","tensor([0.0058, 0.0000, 0.0007])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_1
2,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 6), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -6)]}",100364571,50,0.97616,0.9567,0.9496,47,"tensor([0.0013, 0.0013])","tensor([0.2169, 0.0000, 0.0241])","tensor([0.0056, 0.0000, 0.0007])","tensor([0.0057, 0.0000, 0.0007])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_2
3,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 4), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -7)]}",100364571,50,0.95656,0.944,0.9473,46,"tensor([0.0025, 0.0025])","tensor([0.2591, 0.0000, 0.0231])","tensor([0.0067, 0.0000, 0.0006])","tensor([0.0068, 0.0000, 0.0006])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_3
4,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 5), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -7)]}",100364571,50,0.95358,0.949,0.9463,35,"tensor([0.0027, 0.0027])","tensor([0.2429, 0.0000, 0.0223])","tensor([0.0063, 0.0000, 0.0007])","tensor([0.0064, 0.0000, 0.0007])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_4
5,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 6), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -7)]}",100364571,50,0.96474,0.9492,0.9488,49,"tensor([0.0020, 0.0020])","tensor([0.2708, 0.0000, 0.0226])","tensor([0.0070, 0.0000, 0.0006])","tensor([0.0071, 0.0000, 0.0006])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_5
6,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 4), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -8)]}",100364571,50,0.93642,0.9336,0.9314,49,"tensor([0.0038, 0.0036])","tensor([0.3173, 0.0000, 0.0211])","tensor([0.0082, 0.0000, 0.0006])","tensor([0.0083, 0.0000, 0.0006])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_6
7,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 5), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -8)]}",100364571,50,0.94076,0.9367,0.9364,49,"tensor([0.0035, 0.0034])","tensor([0.3362, 0.0000, 0.0210])","tensor([0.0087, 0.0000, 0.0006])","tensor([0.0089, 0.0000, 0.0006])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_7
8,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 6), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -8)]}",100364571,50,0.94434,0.9375,0.9349,45,"tensor([0.0032, 0.0033])","tensor([0.3023, 0.0000, 0.0211])","tensor([0.0079, 0.0000, 0.0006])","tensor([0.0080, 0.0000, 0.0006])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_8
9,"{'out_layer': (0.5, 512000.0, 512000.0, 1.0, 31, 4), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -6)]}",100364571,50,0.96328,0.9536,0.9456,45,"tensor([0.0022, 0.0020])","tensor([0.3084, 0.0000, 0.0187])","tensor([0.0079, 0.0000, 0.0005])","tensor([0.0080, 0.0000, 0.0006])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_9
10,"{'out_layer': (0.5, 512000.0, 512000.0, 1.0, 31, 5), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -6)]}",100364571,50,0.96726,0.9531,0.9465,37,"tensor([0.0019, 0.0018])","tensor([0.3055, 0.0000, 0.0181])","tensor([0.0079, 0.0000, 0.0005])","tensor([0.0080, 0.0000, 0.0005])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_10
11,"{'out_layer': (0.5, 512000.0, 512000.0, 1.0, 31, 6), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -6)]}",100364571,50,0.97086,0.9598,0.9506,38,"tensor([0.0017, 0.0017])","tensor([0.2841, 0.0000, 0.0183])","tensor([0.0073, 0.0000, 0.0005])","tensor([0.0075, 0.0000, 0.0005])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_11
12,"{'out_layer': (0.5, 512000.0, 512000.0, 1.0, 31, 4), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -7)]}",100364571,50,0.9533,0.9437,0.9405,49,"tensor([0.0028, 0.0027])","tensor([0.3407, 0.0000, 0.0170])","tensor([0.0088, 0.0000, 0.0005])","tensor([0.0089, 0.0000, 0.0005])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_12
13,"{'out_layer': (0.5, 512000.0, 512000.0, 1.0, 31, 5), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -7)]}",100364571,50,0.95208,0.9446,0.9418,38,"tensor([0.0028, 0.0028])","tensor([0.3504, 0.0000, 0.0170])","tensor([0.0090, 0.0000, 0.0005])","tensor([0.0092, 0.0000, 0.0005])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_13
14,"{'out_layer': (0.5, 512000.0, 512000.0, 1.0, 31, 6), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -7)]}",100364571,50,0.96068,0.9505,0.9488,49,"tensor([0.0023, 0.0023])","tensor([0.3307, 0.0000, 0.0169])","tensor([0.0084, 0.0000, 0.0005])","tensor([0.0086, 0.0000, 0.0005])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_14
15,"{'out_layer': (0.5, 512000.0, 512000.0, 1.0, 31, 4), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -8)]}",100364571,50,0.93224,0.9294,0.9274,49,"tensor([0.0042, 0.0039])","tensor([0.3774, 0.0000, 0.0157])","tensor([0.0097, 0.0000, 0.0005])","tensor([0.0099, 0.0000, 0.0005])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_15
16,"{'out_layer': (0.5, 512000.0, 512000.0, 1.0, 31, 5), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -8)]}",100364571,50,0.9373,0.9327,0.9317,44,"tensor([0.0037, 0.0036])","tensor([0.3907, 0.0000, 0.0157])","tensor([0.0101, 0.0000, 0.0005])","tensor([0.0103, 0.0000, 0.0005])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_16
17,"{'out_layer': (0.5, 512000.0, 512000.0, 1.0, 31, 6), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -8)]}",100364571,50,0.94604,0.9379,0.9326,46,"tensor([0.0032, 0.0032])","tensor([0.3627, 0.0000, 0.0160])","tensor([0.0094, 0.0000, 0.0005])","tensor([0.0095, 0.0000, 0.0005])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_17
18,"{'out_layer': (0.5, 1024000.0, 1024000.0, 1.0, 31, 4), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -6)]}",100364571,50,0.95486,0.9478,0.9405,31,"tensor([0.0027, 0.0026])","tensor([0.4131, 0.0000, 0.0144])","tensor([0.0106, 0.0000, 0.0004])","tensor([0.0107, 0.0000, 0.0004])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_18
19,"{'out_layer': (0.5, 1024000.0, 1024000.0, 1.0, 31, 5), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -6)]}",100364571,50,0.96458,0.9533,0.9488,42,"tensor([0.0021, 0.0020])","tensor([0.3912, 0.0000, 0.0144])","tensor([0.0100, 0.0000, 0.0004])","tensor([0.0101, 0.0000, 0.0004])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_19
20,"{'out_layer': (0.5, 1024000.0, 1024000.0, 1.0, 31, 6), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -6)]}",100364571,50,0.96656,0.9509,0.9465,44,"tensor([0.0019, 0.0019])","tensor([0.3987, 0.0000, 0.0140])","tensor([0.0101, 0.0000, 0.0004])","tensor([0.0102, 0.0000, 0.0004])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_20
21,"{'out_layer': (0.5, 1024000.0, 1024000.0, 1.0, 31, 4), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -7)]}",100364571,50,0.94788,0.9414,0.9371,45,"tensor([0.0032, 0.0029])","tensor([0.4241, 0.0000, 0.0134])","tensor([0.0109, 0.0000, 0.0004])","tensor([0.0110, 0.0000, 0.0004])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_21
22,"{'out_layer': (0.5, 1024000.0, 1024000.0, 1.0, 31, 5), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -7)]}",100364571,50,0.94422,0.9405,0.9381,37,"tensor([0.0034, 0.0033])","tensor([0.4405, 0.0000, 0.0129])","tensor([0.0113, 0.0000, 0.0004])","tensor([0.0114, 0.0000, 0.0004])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_22
23,"{'out_layer': (0.5, 1024000.0, 1024000.0, 1.0, 31, 6), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -7)]}",100364571,50,0.95444,0.9465,0.9449,44,"tensor([0.0026, 0.0027])","tensor([0.4128, 0.0000, 0.0133])","tensor([0.0106, 0.0000, 0.0004])","tensor([0.0107, 0.0000, 0.0004])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_23
24,"{'out_layer': (0.5, 1024000.0, 1024000.0, 1.0, 31, 4), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -8)]}",100364571,50,0.92958,0.9307,0.9286,45,"tensor([0.0044, 0.0041])","tensor([0.4677, 0.0000, 0.0124])","tensor([0.0120, 0.0000, 0.0004])","tensor([0.0121, 0.0000, 0.0004])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_24
25,"{'out_layer': (0.5, 1024000.0, 1024000.0, 1.0, 31, 5), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -8)]}",100364571,50,0.93252,0.9343,0.927,44,"tensor([0.0042, 0.0041])","tensor([0.4642, 0.0000, 0.0124])","tensor([0.0119, 0.0000, 0.0004])","tensor([0.0121, 0.0000, 0.0004])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_25
26,"{'out_layer': (0.5, 1024000.0, 1024000.0, 1.0, 31, 6), 'hidden_layer': [(0.5, 256000.0, 256000.0, 1.0, -8)]}",100364571,50,0.94088,0.9365,0.9335,49,"tensor([0.0035, 0.0035])","tensor([0.4464, 0.0000, 0.0126])","tensor([0.0114, 0.0000, 0.0004])","tensor([0.0116, 0.0000, 0.0004])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_26
27,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 4), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -6)]}",100364571,50,0.95844,0.9516,0.9463,38,"tensor([0.0024, 0.0023])","tensor([0.2184, 0.0000, 0.0232])","tensor([0.0057, 0.0000, 0.0006])","tensor([0.0058, 0.0000, 0.0006])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_27
28,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 5), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -6)]}",100364571,50,0.96058,0.9482,0.9439,44,"tensor([0.0022, 0.0022])","tensor([0.2221, 0.0000, 0.0231])","tensor([0.0057, 0.0000, 0.0006])","tensor([0.0059, 0.0000, 0.0006])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_28
29,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 6), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -6)]}",100364571,50,0.96606,0.9531,0.9526,49,"tensor([0.0019, 0.0019])","tensor([0.2232, 0.0000, 0.0230])","tensor([0.0058, 0.0000, 0.0007])","tensor([0.0060, 0.0000, 0.0007])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_29
30,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 4), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -7)]}",100364571,50,0.9397,0.9369,0.9361,39,"tensor([0.0035, 0.0035])","tensor([0.2588, 0.0000, 0.0215])","tensor([0.0068, 0.0000, 0.0006])","tensor([0.0070, 0.0000, 0.0007])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_30
31,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 5), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -7)]}",100364571,50,0.94222,0.9377,0.9367,44,"tensor([0.0033, 0.0033])","tensor([0.2733, 0.0000, 0.0212])","tensor([0.0072, 0.0000, 0.0006])","tensor([0.0074, 0.0000, 0.0007])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_31
32,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 6), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -7)]}",100364571,50,0.94942,0.9422,0.9381,49,"tensor([0.0029, 0.0029])","tensor([0.2820, 0.0000, 0.0216])","tensor([0.0075, 0.0000, 0.0006])","tensor([0.0076, 0.0000, 0.0006])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_32
33,"{'out_layer': (0.5, 256000.0, 256000.0, 1.0, 31, 4), 'hidden_layer': [(0.5, 512000.0, 512000.0, 1.0, -8)]}",100364571,50,0.91848,0.9217,0.9179,44,"tensor([0.0049, 0.0047])","tensor([0.3087, 0.0000, 0.0200])","tensor([0.0083, 0.0000, 0.0006])","tensor([0.0085, 0.0000, 0.0006])",0,0,grid_search_16bits/mnist_biograd_int_transposed_loss_final_100364571_exp_16bits_33
