id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
81,0.6651544874938695,0.6090989399293286,43,[256],"('normal', None)",128,16,16,12,24,1.0,"[32000.0, 64000.0]","[25600.0, 25600.0]",0.000244140625,0.5,none,128,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([42.3767,  6.3161])","tensor([43.5269,  6.5981])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_81,100364571,50
23,0.31032368808239336,0.3873674911660777,15,[256],"('normal', None)",128,16,16,12,20,1.0,"[32000.0, 64000.0]","[25600.0, 25600.0]",0.000244140625,0.125,none,2048,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([14.2883,  5.2459])","tensor([14.5050,  6.8808])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_23,100364571,50
114,0.3353359489946052,0.3842756183745583,16,[256],"('normal', None)",128,16,16,12,24,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",0.000244140625,0.5,none,2048,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.6076,  5.9398])","tensor([26.6626,  6.9985])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_114,100364571,50
52,0.29156449239823445,0.29372791519434627,31,[256],"('normal', None)",128,16,16,12,20,0.5,"[32000.0, 64000.0]","[25600.0, 25600.0]",0.000244140625,0.125,none,128,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([15.2192,  5.3632])","tensor([17.0425,  6.8088])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_52,100364571,50
109,0.6385483079941148,0.5075088339222615,41,[256],"('normal', None)",128,16,16,12,24,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",6.103515625e-05,0.125,none,128,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([38.3179,  6.4078])","tensor([39.6960,  6.7728])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_109,100364571,50
96,0.6287395782246199,0.5048586572438163,39,[256],"('normal', None)",128,16,16,12,24,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",0.000244140625,0.5,none,128,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([37.8540,  6.3796])","tensor([38.8809,  6.9976])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_96,100364571,50
106,0.3544629720451202,0.39885159010600707,41,[256],"('normal', None)",128,16,16,12,24,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",6.103515625e-05,0.5,none,2048,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.0303,  5.9545])","tensor([27.1278,  7.7441])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_106,100364571,50
36,0.35716037273173123,0.3122791519434629,49,[256],"('normal', None)",128,16,16,12,20,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",0.000244140625,0.125,none,128,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([21.8572,  5.8672])","tensor([24.2161,  6.5367])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_36,100364571,50
22,0.32626287395782244,0.375,21,[256],"('normal', None)",128,16,16,12,20,1.0,"[32000.0, 64000.0]","[25600.0, 25600.0]",0.000244140625,0.125,none,2048,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([15.0645,  5.2708])","tensor([16.0213,  4.7131])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_22,100364571,50
107,0.35863168219715547,0.4218197879858657,17,[256],"('normal', None)",128,16,16,12,24,0.5,"[24000.0, 48000.0]","[19200.0, 19200.0]",6.103515625e-05,0.5,none,2048,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([24.2011,  6.0304])","tensor([24.3108,  7.1191])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_107,100364571,50
