id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
29,0.5102991662579696,0.5278268551236749,22,[256],"('random', (-1, 2))",128,16,16,12,20,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0.5,none,512,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.2378,  5.5751])","tensor([30.6972,  5.3302])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_29,100364571,50
23,0.3396272682687592,0.38648409893992935,49,[256],"('random', (-1, 2))",128,16,16,12,16,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0.5,none,2048,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([6.6744, 5.3873])","tensor([6.6656, 6.2058])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_23,100364571,50
36,0.6044629720451201,0.5715547703180212,38,[256],"('normal', None)",128,16,16,12,20,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0.5,none,128,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.8285,  5.7486])","tensor([34.4386,  5.4743])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_36,100364571,50
22,0.355689063266307,0.40591872791519434,21,[256],"('normal', None)",128,16,16,12,16,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0.5,none,2048,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([5.3407, 5.1976])","tensor([5.2916, 5.1655])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_22,100364571,50
35,0.38854830799411477,0.4209363957597173,22,[256],"('random', (-1, 2))",128,16,16,12,20,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0.5,none,2048,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([10.8991,  4.5527])","tensor([10.1528,  5.2311])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_35,100364571,50
26,0.6054438450220696,0.5746466431095406,43,[256],"('normal', None)",128,16,16,12,20,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0.5,none,128,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([40.3292,  6.1738])","tensor([40.9462,  6.2168])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_26,100364571,50
37,0.6173369298675822,0.5649293286219081,43,[256],"('random', (-1, 2))",128,16,16,12,20,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0.5,none,128,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([35.9775,  5.9419])","tensor([36.4393,  5.9707])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_37,100364571,50
7,0.4285188818048063,0.4085689045936396,40,[256],"('random', (-1, 2))",128,16,16,12,16,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0.5,none,512,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([8.5183, 5.3971])","tensor([10.2139,  5.1231])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_7,100364571,50
28,0.48589995095635113,0.5309187279151943,22,[256],"('normal', None)",128,16,16,12,20,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0.5,none,512,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([32.8656,  5.5435])","tensor([33.2393,  4.6423])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_28,100364571,50
8,0.35286905345757724,0.39752650176678445,34,[256],"('normal', None)",128,16,16,12,16,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0.5,none,2048,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([6.7050, 5.1021])","tensor([6.0395, 6.0037])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_8,100364571,50
14,0.4514467876410005,0.4178445229681979,41,[256],"('normal', None)",128,16,16,12,16,1.0,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0.5,none,128,True,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([5.3365, 5.2532])","tensor([6.5374, 5.0212])","tensor([nan, nan])",128,256,0,0,shd_biograd_snn_1_layers_int_16_16_12_transposed_loss_direct_100364571_exp_id_14,100364571,50
