id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,weight_decay,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
378,0.4282736635605689,0.4876325088339223,47,[256],"('normal', None)",128,16,16,16,24,0.5,0.5,"[1024000.0, 2048000.0]","[819200.0, 819200.0]",0.000244140625,0,2.0,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([18.6489,  5.1634])","tensor([19.7074,  5.8271])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_378,100364571,50
92,0.05198626777832271,0.05609540636042403,7,[256],"('normal', None)",128,16,16,16,20,0.5,0.5,"[512000.0, 1024000.0]","[409600.0, 409600.0]",0.000244140625,0,2.0,none,512,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0.4235, 1.3020])","tensor([0.4937, 1.4414])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_92,100364571,50
552,0.4383276115743011,0.4386042402826855,49,[256],"('normal', None)",128,16,16,16,32,0.5,0.5,"[512000.0, 1024000.0]","[409600.0, 409600.0]",3.0517578125e-05,0,0.015625,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.8090,  5.4604])","tensor([41.9420,  5.4973])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_552,100364571,50
360,0.4147866601275135,0.45229681978798586,30,[256],"('normal', None)",128,16,16,16,24,0.5,0.5,"[1024000.0, 2048000.0]","[819200.0, 819200.0]",0.001953125,0,2.0,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([18.8380,  5.1699])","tensor([19.7154,  5.5090])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_360,100364571,50
429,0.39357528200098085,0.45097173144876324,42,[256],"('normal', None)",512,16,16,16,24,0.5,0.5,"[1024000.0, 2048000.0]","[819200.0, 819200.0]",3.814697265625e-06,0,0.015625,none,512,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([19.7222,  4.9690])","tensor([21.3752,  5.5664])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_429,100364571,50
228,0.5502697400686611,0.5225265017667845,42,[256],"('normal', None)",128,16,16,16,24,0.5,0.5,"[256000.0, 512000.0]","[204800.0, 204800.0]",0.001953125,0,0.015625,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.0530,  6.0143])","tensor([29.1271,  6.0879])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_228,100364571,50
490,0.34968121628249144,0.4372791519434629,10,[256],"('normal', None)",128,16,16,16,32,0.5,0.5,"[256000.0, 512000.0]","[204800.0, 204800.0]",3.814697265625e-06,0,2.0,none,2048,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([36.1915,  5.2753])","tensor([37.1050,  4.2967])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_490,100364571,50
425,0.39688572829818536,0.49823321554770317,36,[256],"('normal', None)",512,16,16,16,24,0.5,0.5,"[1024000.0, 2048000.0]","[819200.0, 819200.0]",3.814697265625e-06,0,0.125,none,2048,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([16.7182,  4.9525])","tensor([17.3487,  4.9815])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_425,100364571,50
343,0.616969102501226,0.648851590106007,30,[256],"('normal', None)",512,16,16,16,24,0.5,0.5,"[512000.0, 1024000.0]","[409600.0, 409600.0]",3.814697265625e-06,0,2.0,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.1611,  5.3075])","tensor([31.4853,  5.5137])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_343,100364571,50
33,0.08558116723884257,0.11351590106007067,13,[256],"('normal', None)",512,16,16,16,20,0.5,0.5,"[256000.0, 512000.0]","[204800.0, 204800.0]",0.000244140625,0,0.015625,none,512,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([2.1269, 3.6128])","tensor([2.4211, 4.1956])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_33,100364571,50
324,0.6449239823442864,0.6554770318021201,36,[256],"('normal', None)",128,16,16,16,24,0.5,0.5,"[512000.0, 1024000.0]","[409600.0, 409600.0]",3.0517578125e-05,0,2.0,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.4823,  5.5811])","tensor([31.4035,  5.7877])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_324,100364571,50
139,0.052354095144678765,0.060954063604240286,2,[256],"('normal', None)",512,16,16,16,20,0.5,0.5,"[512000.0, 1024000.0]","[409600.0, 409600.0]",3.814697265625e-06,0,0.015625,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0.6425, 0.1015])","tensor([0.8272, 0.1920])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_139,100364571,50
265,0.6582883766552231,0.6223498233215548,48,[256],"('normal', None)",512,16,16,16,24,0.5,0.5,"[256000.0, 512000.0]","[204800.0, 204800.0]",3.0517578125e-05,0,0.015625,none,128,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([32.0963,  5.7871])","tensor([32.5266,  6.2033])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_265,100364571,50
410,0.2839627268268759,0.3303886925795053,47,[256],"('normal', None)",128,16,16,16,24,0.5,0.5,"[1024000.0, 2048000.0]","[819200.0, 819200.0]",3.0517578125e-05,0,0.015625,none,512,1.0,1.0,False,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([20.4331,  5.0809])","tensor([21.8338,  5.5315])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_16_100364571_exp_id_410,100364571,50
