id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
250,0.6647866601275135,0.6634275618374559,43,[256],"('random', [-1, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",6.103515625e-05,0,0.125,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([25.9427,  5.5118])","tensor([28.2351,  6.0664])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_250,100364571,50
212,0.6720205983325159,0.6925795053003534,31,[256],"('normal', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",1.52587890625e-05,0,0.125,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([34.5319,  5.4150])","tensor([35.9530,  5.5335])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_212,100364571,50
257,0.6216282491417362,0.6205830388692579,48,[256],"('random', [0, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",3.0517578125e-05,0,0.5,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.6938,  5.6887])","tensor([29.7966,  5.9480])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_257,100364571,50
204,0.6948258950465914,0.6713780918727915,31,[256],"('normal', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",1.52587890625e-05,0,0.125,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([34.3992,  5.3494])","tensor([35.5702,  5.3807])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_204,100364571,50
28,0.6839136831780285,0.6793286219081273,38,[256],"('normal', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0,0.125,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([32.5707,  5.6708])","tensor([33.1562,  6.0245])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_28,100364571,50
121,0.6817067189798921,0.6678445229681979,20,[256],"('random', [0, 2])",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",6.103515625e-05,0,0.25,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.3073,  5.2442])","tensor([34.8897,  5.6633])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_121,100364571,50
354,0.6710397253555664,0.6921378091872792,26,[256],"('random', [-1, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",6.103515625e-05,0,0.125,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([25.8593,  5.3166])","tensor([27.3331,  5.6308])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_354,100364571,50
331,0.6573075036782736,0.6771201413427562,34,[256],"('positive', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",6.103515625e-05,0,0.5,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.8418,  5.3581])","tensor([29.4724,  4.6977])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_331,100364571,50
273,0.6080186365865621,0.6395759717314488,26,[256],"('random', [0, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",3.0517578125e-05,0,0.25,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.8393,  5.4693])","tensor([28.3775,  5.4708])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_273,100364571,50
352,0.6785188818048062,0.676678445229682,36,[256],"('normal', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",6.103515625e-05,0,0.125,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.1328,  5.4729])","tensor([32.2026,  5.6654])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_352,100364571,50
400,0.6105934281510544,0.6541519434628975,13,[256],"('normal', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",1.52587890625e-05,0,0.5,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.7909,  5.3498])","tensor([27.3445,  5.6482])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_400,100364571,50
205,0.7053702795487984,0.6952296819787986,48,[256],"('random', [0, 2])",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",1.52587890625e-05,0,0.125,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([35.5477,  5.3556])","tensor([36.8634,  5.7960])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_205,100364571,50
139,0.7050024521824424,0.7137809187279152,34,[256],"('positive', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",6.103515625e-05,0,0.125,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.5520,  5.2661])","tensor([34.8807,  5.1937])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_139,100364571,50
216,0.6542422756253066,0.6956713780918727,31,[256],"('normal', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",6.103515625e-05,0,0.5,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.2711,  5.5244])","tensor([28.9653,  5.7808])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_216,100364571,50
174,0.6931093673369298,0.6713780918727915,47,[256],"('random', [-1, 2])",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",3.0517578125e-05,0,0.125,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.1753,  5.3918])","tensor([34.5808,  6.0653])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_174,100364571,50
237,0.6473761647866602,0.661660777385159,34,[256],"('random', [0, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",6.103515625e-05,0,0.25,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.5245,  5.4129])","tensor([29.6443,  5.2991])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_237,100364571,50
127,0.6889406571848946,0.696113074204947,27,[256],"('positive', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",6.103515625e-05,0,0.25,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([34.0411,  5.3702])","tensor([35.2533,  5.8055])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_127,100364571,50
148,0.6714075527219225,0.7027385159010601,27,[256],"('normal', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",3.0517578125e-05,0,0.5,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.3710,  5.5374])","tensor([34.3185,  6.0732])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_148,100364571,50
315,0.6427170181461501,0.676678445229682,26,[256],"('positive', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",1.52587890625e-05,0,0.125,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.7160,  5.4964])","tensor([28.1670,  5.7267])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_315,100364571,50
69,0.6398970083374204,0.651060070671378,31,[256],"('random', [0, 2])",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",3.0517578125e-05,0,0.125,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([31.0104,  5.4900])","tensor([31.9317,  6.0780])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_69,100364571,50
25,0.7108876900441393,0.6943462897526502,31,[256],"('random', [0, 2])",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0,0.125,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([31.6854,  5.4927])","tensor([32.2903,  5.8644])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_25,100364571,50
186,0.668097106424718,0.659452296819788,42,[256],"('random', [-1, 2])",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",1.52587890625e-05,0,0.5,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([35.6338,  5.6098])","tensor([36.7390,  5.6496])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_186,100364571,50
288,0.6433300637567435,0.640017667844523,32,[256],"('normal', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",1.52587890625e-05,0,0.5,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.5121,  5.5637])","tensor([29.7684,  6.0258])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_288,100364571,50
388,0.7108876900441393,0.693904593639576,48,[256],"('normal', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",3.0517578125e-05,0,0.125,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.0994,  5.3944])","tensor([29.8152,  5.6551])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_388,100364571,50
