id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
39,0.6450465914664051,0.6545936395759717,34,[256],"('random', [-1, 2])",128,16,12,7,15,0.5,0.5,"[200.0, 400.0]","[160.0, 160.0]",0.000244140625,0,2.0,decay,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.0076,  6.1461])","tensor([41.2237,  6.0538])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_12_7_100364571_exp_id_39,100364571,50
23,0.667729279058362,0.6378091872791519,47,[256],"('random', [-1, 2])",128,16,12,7,15,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0,2.0,decay,512,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.7298,  5.5971])","tensor([28.3122,  5.7720])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_12_7_100364571_exp_id_23,100364571,50
26,0.6216282491417362,0.6020318021201413,27,[256],"('random', [-1, 2])",128,16,12,7,15,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0,2.0,cosine,512,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.1834,  5.7035])","tensor([28.2248,  6.5536])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_12_7_100364571_exp_id_26,100364571,50
65,0.5833742030407062,0.5958480565371025,26,[256],"('random', [-1, 2])",128,16,12,7,15,0.5,0.5,"[200.0, 400.0]","[160.0, 160.0]",6.103515625e-05,0,0.5,none,512,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([39.3939,  5.6603])","tensor([39.3477,  6.4243])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_12_7_100364571_exp_id_65,100364571,50
9,0.6148847474252085,0.6519434628975265,20,[256],"('random', [-1, 2])",128,16,12,7,15,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,none,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.5494,  5.3952])","tensor([29.0516,  5.8701])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_12_7_100364571_exp_id_9,100364571,50
71,0.637690044139284,0.6448763250883393,48,[256],"('random', [-1, 2])",128,16,12,7,15,0.5,0.5,"[200.0, 400.0]","[160.0, 160.0]",6.103515625e-05,0,0.5,cosine,512,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.1698,  5.8024])","tensor([41.5596,  5.6418])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_12_7_100364571_exp_id_71,100364571,50
49,0.7025502697400686,0.659452296819788,24,[256],"('random', [-1, 2])",128,16,12,7,15,0.5,0.5,"[200.0, 400.0]","[160.0, 160.0]",0.000244140625,0,0.5,decay,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([36.3514,  6.0985])","tensor([36.6098,  6.5800])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_12_7_100364571_exp_id_49,100364571,50
60,0.6492153016184404,0.5980565371024735,29,[256],"('random', [-1, 2])",128,16,12,7,15,0.5,0.5,"[200.0, 400.0]","[160.0, 160.0]",6.103515625e-05,0,2.0,cosine,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.6215,  5.9763])","tensor([42.3484,  6.3815])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_12_7_100364571_exp_id_60,100364571,50
86,0.6375674350171653,0.6263250883392226,26,[256],"('random', [-1, 2])",128,16,16,7,15,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,0.5,decay,512,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.9846,  5.5871])","tensor([28.0330,  6.1669])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_7_100364571_exp_id_86,100364571,50
59,0.6665031878371751,0.622791519434629,47,[256],"('random', [-1, 2])",128,16,12,7,15,0.5,0.5,"[200.0, 400.0]","[160.0, 160.0]",6.103515625e-05,0,2.0,decay,512,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([41.7233,  6.0233])","tensor([41.9118,  6.5649])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_12_7_100364571_exp_id_59,100364571,50
100,0.652893575282001,0.6554770318021201,26,[256],"('random', [-1, 2])",128,16,16,7,15,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0,0.5,none,256,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.1334,  5.5291])","tensor([28.7537,  5.6848])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_7_100364571_exp_id_100,100364571,50
3,0.6234673859735165,0.6364840989399293,31,[256],"('random', [-1, 2])",128,16,12,7,15,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",0.000244140625,0,2.0,decay,128,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.2581,  5.5230])","tensor([30.5415,  5.7261])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_12_7_100364571_exp_id_3,100364571,50
116,0.6750858263854831,0.6064487632508834,26,[256],"('random', [-1, 2])",128,16,16,7,15,0.5,0.5,"[200.0, 400.0]","[160.0, 160.0]",0.000244140625,0,2.0,cosine,512,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([38.9080,  5.6961])","tensor([39.3129,  5.7591])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_7_100364571_exp_id_116,100364571,50
38,0.5903629230014713,0.6598939929328622,47,[256],"('random', [-1, 2])",128,16,12,7,15,0.5,0.5,"[200.0, 400.0]","[160.0, 160.0]",0.000244140625,0,2.0,none,512,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([43.7936,  5.7291])","tensor([44.3548,  6.3179])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_12_7_100364571_exp_id_38,100364571,50
140,0.5811672388425699,0.5384275618374559,31,[256],"('random', [-1, 2])",128,16,16,7,15,0.5,0.5,"[200.0, 400.0]","[160.0, 160.0]",6.103515625e-05,0,0.5,decay,512,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([39.4299,  5.8710])","tensor([39.6624,  6.2625])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_7_100364571_exp_id_140,100364571,50
