id,train_acc,val_acc,best_epoch,Neurons,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,fw_factor,rec_factor,data_params,train_activations,val_activations,train_activations_fb,fb_angle,fb_ratio,session_name,seed,epochs
67,0.09355076017655714,0.08833922261484099,4,[256],0.5,0.5,"[500.0, 500.0]","[8000.0, 8000.0]",1.9073486328125e-06,2.9103830456733704e-11,0.25,0.0625,5.960464477539063e-08,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([17.4282,  0.4884])","tensor([33.9202,  1.6026])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_67,100364571,50
10,0.0631436978911231,0.07553003533568904,0,[256],0.5,0.5,"[500.0, 500.0]","[500.0, 500.0]",1.9073486328125e-06,3.725290298461914e-09,0.25,0.0625,6.103515625e-05,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([8.5465, 0.5077])","tensor([13.7860,  1.4905])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_10,100364571,50
178,0.10017165277096617,0.06404593639575971,3,[256],0.5,0.5,"[8000.0, 8000.0]","[1000.0, 2000.0]",1.9073486328125e-06,3.725290298461914e-09,0.25,0.0625,6.103515625e-05,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([2.3487, 0.4845])","tensor([48.3103, 16.7133])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_178,100364571,50
115,0.24791564492398235,0.13118374558303886,16,[256],0.5,0.5,"[1000.0, 2000.0]","[1000.0, 2000.0]",1.9073486328125e-06,2.9103830456733704e-11,0.25,0.0625,5.960464477539063e-08,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([6.9906, 0.5304])","tensor([9.0239, 0.4991])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_115,100364571,50
76,0.05039234919077979,0.04549469964664311,0,[256],0.5,0.5,"[1000.0, 2000.0]","[500.0, 500.0]",1.9073486328125e-06,5.960464477539063e-08,0.25,0.015625,0.0625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_76,100364571,50
206,0.04683668464933791,0.08171378091872791,1,[256],0.5,0.5,"[8000.0, 8000.0]","[8000.0, 8000.0]",1.9073486328125e-06,3.725290298461914e-09,0.25,0.015625,6.103515625e-05,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([14.3273,  0.3694])","tensor([21.4961,  0.5889])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_206,100364571,50
68,0.04977930358018637,0.04549469964664311,0,[256],0.5,0.5,"[500.0, 500.0]","[8000.0, 8000.0]",1.9073486328125e-06,2.9103830456733704e-11,0.25,0.015625,0.0625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_68,100364571,50
27,0.1535066208925944,0.07906360424028269,8,[256],0.5,0.5,"[500.0, 500.0]","[1000.0, 2000.0]",1.9073486328125e-06,5.960464477539063e-08,0.25,0.0625,5.960464477539063e-08,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([3.0121, 0.4930])","tensor([3.4293, 0.3613])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_27,100364571,50
99,0.10863168219715547,0.08392226148409894,4,[256],0.5,0.5,"[1000.0, 2000.0]","[1000.0, 2000.0]",1.9073486328125e-06,5.960464477539063e-08,0.25,0.0625,5.960464477539063e-08,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([2.6721, 0.4734])","tensor([12.1185,  4.3968])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_99,100364571,50
157,0.05026974006866111,0.04549469964664311,0,[256],0.5,0.5,"[8000.0, 8000.0]","[500.0, 500.0]",1.9073486328125e-06,3.725290298461914e-09,0.25,0.015625,0.0009765625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_157,100364571,50
142,0.07417851888180481,0.08171378091872791,14,[256],0.5,0.5,"[1000.0, 2000.0]","[8000.0, 8000.0]",1.9073486328125e-06,2.9103830456733704e-11,0.25,0.015625,6.103515625e-05,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([3.5231, 0.4869])","tensor([5.4048, 0.7459])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_142,100364571,50
106,0.07356547327121138,0.04770318021201413,1,[256],0.5,0.5,"[1000.0, 2000.0]","[1000.0, 2000.0]",1.9073486328125e-06,3.725290298461914e-09,0.25,0.0625,6.103515625e-05,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([2.3882, 0.4196])","tensor([0.3789, 0.0017])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_106,100364571,50
70,0.08889161353604708,0.10070671378091872,16,[256],0.5,0.5,"[500.0, 500.0]","[8000.0, 8000.0]",1.9073486328125e-06,2.9103830456733704e-11,0.25,0.015625,6.103515625e-05,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([3.8823, 0.5228])","tensor([6.8355, 0.7681])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_70,100364571,50
116,0.05026974006866111,0.04549469964664311,0,[256],0.5,0.5,"[1000.0, 2000.0]","[1000.0, 2000.0]",1.9073486328125e-06,2.9103830456733704e-11,0.25,0.015625,0.0625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_116,100364571,50
203,0.2148111819519372,0.07773851590106007,49,[256],0.5,0.5,"[8000.0, 8000.0]","[8000.0, 8000.0]",1.9073486328125e-06,3.725290298461914e-09,0.25,0.0625,5.960464477539063e-08,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([18.0463,  0.5298])","tensor([43.2499,  2.0217])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_203,100364571,50
214,0.06007846983815596,0.06537102473498234,9,[256],0.5,0.5,"[8000.0, 8000.0]","[8000.0, 8000.0]",1.9073486328125e-06,2.9103830456733704e-11,0.25,0.015625,6.103515625e-05,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([2.0554, 0.2245])","tensor([41.2678, 10.0023])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_214,100364571,50
199,0.21812162824914175,0.052120141342756186,33,[256],0.5,0.5,"[8000.0, 8000.0]","[8000.0, 8000.0]",1.9073486328125e-06,5.960464477539063e-08,0.25,0.015625,5.960464477539063e-08,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([14.7648,  0.5072])","tensor([42.0921,  4.9941])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_199,100364571,50
55,0.23087297694948505,0.0803886925795053,49,[256],0.5,0.5,"[500.0, 500.0]","[8000.0, 8000.0]",1.9073486328125e-06,5.960464477539063e-08,0.25,0.015625,5.960464477539063e-08,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([15.7404,  0.5127])","tensor([44.1514,  4.2304])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_55,100364571,50
122,0.049901912702305054,0.04549469964664311,0,[256],0.5,0.5,"[1000.0, 2000.0]","[8000.0, 8000.0]",1.9073486328125e-06,5.960464477539063e-08,0.25,0.0625,6.103515625e-05,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_122,100364571,50
28,0.05026974006866111,0.04549469964664311,0,[256],0.5,0.5,"[500.0, 500.0]","[1000.0, 2000.0]",1.9073486328125e-06,5.960464477539063e-08,0.25,0.015625,0.0625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_28,100364571,50
33,0.049288867091711625,0.04549469964664311,0,[256],0.5,0.5,"[500.0, 500.0]","[1000.0, 2000.0]",1.9073486328125e-06,3.725290298461914e-09,0.25,0.0625,0.0009765625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_33,100364571,50
124,0.04977930358018637,0.04549469964664311,0,[256],0.5,0.5,"[1000.0, 2000.0]","[8000.0, 8000.0]",1.9073486328125e-06,5.960464477539063e-08,0.25,0.015625,0.0625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_124,100364571,50
50,0.04879843060323688,0.04549469964664311,0,[256],0.5,0.5,"[500.0, 500.0]","[8000.0, 8000.0]",1.9073486328125e-06,5.960464477539063e-08,0.25,0.0625,6.103515625e-05,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_50,100364571,50
51,0.26581657675331044,0.1073321554770318,42,[256],0.5,0.5,"[500.0, 500.0]","[8000.0, 8000.0]",1.9073486328125e-06,5.960464477539063e-08,0.25,0.0625,5.960464477539063e-08,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([18.2199,  0.5243])","tensor([44.6514,  1.1090])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_51,100364571,50
169,0.05026974006866111,0.04549469964664311,0,[256],0.5,0.5,"[8000.0, 8000.0]","[1000.0, 2000.0]",1.9073486328125e-06,5.960464477539063e-08,0.25,0.0625,0.0009765625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_169,100364571,50
204,0.04977930358018637,0.04549469964664311,0,[256],0.5,0.5,"[8000.0, 8000.0]","[8000.0, 8000.0]",1.9073486328125e-06,3.725290298461914e-09,0.25,0.015625,0.0625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_204,100364571,50
17,0.05125061304561059,0.04549469964664311,0,[256],0.5,0.5,"[500.0, 500.0]","[500.0, 500.0]",1.9073486328125e-06,2.9103830456733704e-11,0.25,0.0625,0.0009765625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_17,100364571,50
197,0.04977930358018637,0.04549469964664311,0,[256],0.5,0.5,"[8000.0, 8000.0]","[8000.0, 8000.0]",1.9073486328125e-06,5.960464477539063e-08,0.25,0.015625,0.0009765625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_197,100364571,50
164,0.05039234919077979,0.04549469964664311,0,[256],0.5,0.5,"[8000.0, 8000.0]","[500.0, 500.0]",1.9073486328125e-06,2.9103830456733704e-11,0.25,0.015625,0.0625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_164,100364571,50
11,0.2663070132417852,0.10424028268551237,35,[256],0.5,0.5,"[500.0, 500.0]","[500.0, 500.0]",1.9073486328125e-06,3.725290298461914e-09,0.25,0.0625,5.960464477539063e-08,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([10.0750,  0.6064])","tensor([2.4989, 0.0943])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_11,100364571,50
145,0.05051495831289848,0.04549469964664311,0,[256],0.5,0.5,"[8000.0, 8000.0]","[500.0, 500.0]",1.9073486328125e-06,5.960464477539063e-08,0.25,0.0625,0.0009765625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_145,100364571,50
130,0.06449239823442864,0.04858657243816254,2,[256],0.5,0.5,"[1000.0, 2000.0]","[8000.0, 8000.0]",1.9073486328125e-06,3.725290298461914e-09,0.25,0.0625,6.103515625e-05,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([13.6138,  0.3818])","tensor([41.7981,  0.4839])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_130,100364571,50
147,0.10274644433545856,0.06492932862190813,7,[256],0.5,0.5,"[8000.0, 8000.0]","[500.0, 500.0]",1.9073486328125e-06,5.960464477539063e-08,0.25,0.0625,5.960464477539063e-08,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0.9080, 0.4956])","tensor([31.5292,  7.6330])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_147,100364571,50
14,0.07123589995095635,0.046819787985865724,2,[256],0.5,0.5,"[500.0, 500.0]","[500.0, 500.0]",1.9073486328125e-06,3.725290298461914e-09,0.25,0.015625,6.103515625e-05,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0.8394, 0.4389])","tensor([0.5998, 0.1270])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_14,100364571,50
92,0.05039234919077979,0.04549469964664311,0,[256],0.5,0.5,"[1000.0, 2000.0]","[500.0, 500.0]",1.9073486328125e-06,2.9103830456733704e-11,0.25,0.015625,0.0625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_92,100364571,50
38,0.1126777832270721,0.10468197879858657,20,[256],0.5,0.5,"[500.0, 500.0]","[1000.0, 2000.0]",1.9073486328125e-06,3.725290298461914e-09,0.25,0.015625,6.103515625e-05,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([6.4519, 0.3702])","tensor([41.2856,  0.2644])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_38,100364571,50
42,0.1503187837175086,0.1333922261484099,10,[256],0.5,0.5,"[500.0, 500.0]","[1000.0, 2000.0]",1.9073486328125e-06,2.9103830456733704e-11,0.25,0.0625,6.103515625e-05,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([3.4886, 0.4197])","tensor([10.4447,  0.7636])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_42,100364571,50
186,0.1569396763119176,0.08348056537102473,6,[256],0.5,0.5,"[8000.0, 8000.0]","[1000.0, 2000.0]",1.9073486328125e-06,2.9103830456733704e-11,0.25,0.0625,6.103515625e-05,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([7.9699, 0.4787])","tensor([46.5103,  0.7760])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_186,100364571,50
30,0.19568415890142227,0.06051236749116608,20,[256],0.5,0.5,"[500.0, 500.0]","[1000.0, 2000.0]",1.9073486328125e-06,5.960464477539063e-08,0.25,0.015625,6.103515625e-05,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.3187,  0.4863])","tensor([41.6834,  0.5205])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_30,100364571,50
53,0.04977930358018637,0.04549469964664311,0,[256],0.5,0.5,"[500.0, 500.0]","[8000.0, 8000.0]",1.9073486328125e-06,5.960464477539063e-08,0.25,0.015625,0.0009765625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_53,100364571,50
155,0.09906817067189799,0.1073321554770318,7,[256],0.5,0.5,"[8000.0, 8000.0]","[500.0, 500.0]",1.9073486328125e-06,3.725290298461914e-09,0.25,0.0625,5.960464477539063e-08,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0.7504, 0.4916])","tensor([0.7121, 0.5388])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_155,100364571,50
188,0.05026974006866111,0.04549469964664311,0,[256],0.5,0.5,"[8000.0, 8000.0]","[1000.0, 2000.0]",1.9073486328125e-06,2.9103830456733704e-11,0.25,0.015625,0.0625,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_int/shd_biograd_rec_1_layers_int_16_16_8_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_int_188,100364571,50
