id,train_acc,val_acc,best_epoch,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,data_params,train_activations,val_activations,train_activations_fb,fb_angle,fb_ratio,session_name,seed,epochs
26,0.2969592937714566,0.2623674911660777,46,0.5,"[1000.0, 2000.0]","[16000.0, 32000.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([19.4696,  0.3070])","tensor([18.6208,  0.3612])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_26,100364571,50
33,0.29315841098577733,0.2659010600706714,48,0.5,"[2000.0, 4000.0]","[1000.0, 2000.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([25.2945,  0.3486])","tensor([24.4464,  0.4412])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_33,100364571,50
81,0.2919323197645905,0.25309187279151946,43,0.5,"[2000.0, 4000.0]","[250.0, 500.0]",-16,-2,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([15.4970,  0.2901])","tensor([15.4957,  0.3235])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_81,100364571,50
44,0.24975478175576263,0.2795936395759717,31,0.5,"[16000.0, 32000.0]","[2000.0, 4000.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([9.6279, 0.3556])","tensor([9.4201, 0.4470])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_44,100364571,50
34,0.3141245708680726,0.28091872791519434,41,0.5,"[2000.0, 4000.0]","[2000.0, 4000.0]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([14.6907,  0.3630])","tensor([13.8029,  0.3996])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_34,100364571,50
28,0.20831289847964687,0.21996466431095407,38,0.5,"[1000.0, 2000.0]","[64000, 128000]",-16,0,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([18.3518,  0.2803])","tensor([17.5906,  0.3661])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_28,100364571,50
35,0.3060323688082393,0.2663427561837456,45,0.5,"[2000.0, 4000.0]","[2000.0, 4000.0]",-16,-2,"{'data_type': 'frame', 'duration': None, 'n_bins': 1, 'frames': 20, 'split_by': 'time'}","tensor([25.8972,  0.3437])","tensor([25.0982,  0.3341])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_35,100364571,50
63,0.2073320255026974,0.24337455830388693,33,0.5,"[250.0, 500.0]","[1000.0, 2000.0]",-16,-2,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([19.1580,  0.2434])","tensor([18.3652,  0.3037])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_63,100364571,50
76,0.25024521824423734,0.28533568904593637,38,0.5,"[1000.0, 2000.0]","[16000.0, 32000.0]",-16,0,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([10.4365,  0.2418])","tensor([10.1022,  0.2763])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_76,100364571,50
97,0.2621383030897499,0.2712014134275618,47,0.5,"[16000.0, 32000.0]","[16000.0, 32000.0]",-16,-2,"{'data_type': 'frame', 'duration': 50, 'n_bins': 4, 'frames': 20, 'split_by': 'time'}","tensor([15.9239,  0.2270])","tensor([16.2785,  0.2758])","tensor([nan, nan])",0,0,grid_search_shd_int_data/mnist_biograd_quant_1_layers_int_16_16_8_transposed_loss_direct_frames_20_time_100364571_exp_shd_int_data_97,100364571,50
