id,train_acc,val_acc,best_epoch,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,data_params,train_activations,val_activations,train_activations_fb,fb_angle,fb_ratio,session_name,seed,epochs
142,0.48406081412457086,0.4363957597173145,5,0.5,0.15,"[2.0, 4.0]","[0.5, 1.0]",0.001,0.001,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([24.2792, 31.1776])","tensor([23.0214, 31.1431])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_142,100364571,50
39,0.08803334968121629,0.04549469964664311,0,0.5,0.15,"[0.5, 1.0]","[0.3, 0.6]",0.001,0.003,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([0., 0.])","tensor([0., 0.])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_39,100364571,50
47,0.09820990681706719,0.09628975265017668,0,0.5,0.15,"[0.5, 1.0]","[0.5, 1.0]",0.001,0.003,0.003,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.0741,  4.2979])","tensor([53.9022, 10.5129])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_47,100364571,50
84,0.32221677292790585,0.303886925795053,5,0.5,0.15,"[0.7, 0.7]","[0.7, 0.7]",0.001,0.001,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([31.8177, 27.5700])","tensor([31.3456, 29.2573])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_84,100364571,50
129,0.13266307013241785,0.15812720848056538,2,0.5,0.5,"[2.0, 4.0]","[0.3, 0.6]",0.001,0.003,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.0684, 19.6917])","tensor([26.7566, 20.0782])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_129,100364571,50
4,0.43023540951446787,0.39796819787985865,17,0.5,0.15,"[0.3, 0.6]","[0.3, 0.6]",0.001,0.001,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([36.9761, 37.2654])","tensor([36.8956, 38.3525])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_4,100364571,50
125,0.05640019617459539,0.06581272084805653,0,0.5,0.15,"[1.5, 1.5]","[1.5, 1.5]",0.001,0.003,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([31.8993,  0.1558])","tensor([29.0329,  0.1875])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_125,100364571,50
105,0.0955125061304561,0.14487632508833923,0,0.5,0.5,"[1.5, 1.5]","[0.5, 1.0]",0.001,0.003,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.8058,  5.4707])","tensor([25.6323,  7.2390])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_105,100364571,50
40,0.2455860716037273,0.24469964664310953,2,0.5,0.5,"[0.5, 1.0]","[0.5, 1.0]",0.001,0.001,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([32.0495, 16.4417])","tensor([29.9830, 19.3647])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_40,100364571,50
113,0.11733692986758215,0.14266784452296818,2,0.5,0.5,"[1.5, 1.5]","[0.7, 0.7]",0.001,0.003,0.001,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([61.7915,  7.6865])","tensor([54.6107,  9.1680])","tensor([nan, nan])",0,0,grid_search_shd_rsnn_good/shd_biograd_rec_1_layers_float_transposed_loss_direct_frames_10_time_100364571_exp_shd_rsnn_good_113,100364571,50
