id,snn_params,seed,epochs,train_acc,val_acc,test_acc,best_epoch,train_activations_fb,train_activations,val_activations,test_activations,fb_angle,fb_ratio,session_name
48,"{'out_layer': (0.5, 0.3, 0.6, 1.0, 1.0, 0), 'hidden_layer': [(0.5, 0.5, 0.5, 1.0, 0, 16, 5)]}",100364571,50,0.98074,0.9687,0.9608,44,"tensor([nan, nan])","tensor([0.0138, 0.0000, 0.0857])","tensor([0.0711, 0.0000, 0.0021])","tensor([0.0722, 0.0000, 0.0021])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_48
45,"{'out_layer': (1.0, 0.5, 0.5, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.2, 0.2, 1.0, 0, 16, 5)]}",100364571,50,0.93862,0.9382,0.9404,47,"tensor([nan, nan])","tensor([0.0359, 0.0000, 0.0678])","tensor([0.1790, 0.0000, 0.0018])","tensor([0.1798, 0.0000, 0.0018])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_45
25,"{'out_layer': (1.0, 0.3, 0.6, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.2, 0.4, 1.0, 0, 16, 5)]}",100364571,50,0.9342,0.9419,0.9377,46,"tensor([nan, nan])","tensor([0.0418, 0.0000, 0.0685])","tensor([0.2084, 0.0000, 0.0018])","tensor([0.2083, 0.0000, 0.0018])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_25
21,"{'out_layer': (1.0, 0.5, 0.5, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.3, 0.3, 1.0, 0, 16, 5)]}",100364571,50,0.95744,0.9604,0.9627,48,"tensor([nan, nan])","tensor([0.0284, 0.0000, 0.0697])","tensor([0.1429, 0.0000, 0.0019])","tensor([0.1433, 0.0000, 0.0019])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_21
39,"{'out_layer': (1.0, 0.3, 0.3, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.2, 0.2, 1.0, 0, 16, 5)]}",100364571,50,0.9257,0.9309,0.9271,49,"tensor([nan, nan])","tensor([0.0309, 0.0000, 0.0660])","tensor([0.1542, 0.0000, 0.0017])","tensor([0.1550, 0.0000, 0.0017])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_39
65,"{'out_layer': (1.0, 0.2, 0.4, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.5, 1.0, 1.0, 0, 16, 5)]}",100364571,50,0.95566,0.9547,0.9533,14,"tensor([nan, nan])","tensor([0.0053, 0.0000, 0.0657])","tensor([0.0309, 0.0000, 0.0015])","tensor([0.0307, 0.0000, 0.0015])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_65
44,"{'out_layer': (0.5, 0.5, 0.5, 1.0, 1.0, 0), 'hidden_layer': [(0.5, 0.2, 0.2, 1.0, 0, 16, 5)]}",100364571,50,0.97486,0.9562,0.9485,42,"tensor([nan, nan])","tensor([0.0042, 0.0000, 0.0926])","tensor([0.0218, 0.0000, 0.0024])","tensor([0.0212, 0.0000, 0.0024])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_44
13,"{'out_layer': (1.0, 0.3, 0.6, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.3, 0.3, 1.0, 0, 16, 5)]}",100364571,50,0.95662,0.9599,0.9592,46,"tensor([nan, nan])","tensor([0.0293, 0.0000, 0.0697])","tensor([0.1485, 0.0000, 0.0018])","tensor([0.1490, 0.0000, 0.0018])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_13
26,"{'out_layer': (0.5, 0.3, 0.3, 1.0, 1.0, 0), 'hidden_layer': [(0.5, 0.2, 0.4, 1.0, 0, 16, 5)]}",100364571,50,0.96564,0.95,0.9422,46,"tensor([nan, nan])","tensor([0.0034, 0.0000, 0.0867])","tensor([0.0177, 0.0000, 0.0022])","tensor([0.0172, 0.0000, 0.0022])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_26
8,"{'out_layer': (0.5, 0.5, 0.5, 1.0, 1.0, 0), 'hidden_layer': [(0.5, 0.3, 0.6, 1.0, 0, 16, 5)]}",100364571,50,0.97618,0.9601,0.9538,40,"tensor([nan, nan])","tensor([0.0043, 0.0000, 0.0920])","tensor([0.0230, 0.0000, 0.0024])","tensor([0.0224, 0.0000, 0.0024])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_8
11,"{'out_layer': (1.0, 0.5, 1.0, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.3, 0.6, 1.0, 0, 16, 5)]}",100364571,50,0.94684,0.9523,0.9535,43,"tensor([nan, nan])","tensor([0.0443, 0.0000, 0.0696])","tensor([0.2221, 0.0000, 0.0018])","tensor([0.2227, 0.0000, 0.0018])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_11
35,"{'out_layer': (1.0, 0.5, 1.0, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.2, 0.4, 1.0, 0, 16, 5)]}",100364571,50,0.94134,0.952,0.9505,41,"tensor([nan, nan])","tensor([0.0435, 0.0000, 0.0690])","tensor([0.2176, 0.0000, 0.0019])","tensor([0.2170, 0.0000, 0.0019])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_35
50,"{'out_layer': (0.5, 0.3, 0.3, 1.0, 1.0, 0), 'hidden_layer': [(0.5, 0.5, 0.5, 1.0, 0, 16, 5)]}",100364571,50,0.9761,0.969,0.9638,30,"tensor([nan, nan])","tensor([0.0140, 0.0000, 0.0817])","tensor([0.0720, 0.0000, 0.0020])","tensor([0.0731, 0.0000, 0.0020])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_50
9,"{'out_layer': (1.0, 0.5, 0.5, 1.0, 1.0, 0), 'hidden_layer': [(1.0, 0.3, 0.6, 1.0, 0, 16, 5)]}",100364571,50,0.94328,0.9512,0.9502,43,"tensor([nan, nan])","tensor([0.0400, 0.0000, 0.0686])","tensor([0.2023, 0.0000, 0.0018])","tensor([0.2028, 0.0000, 0.0018])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_9
30,"{'out_layer': (0.5, 0.2, 0.2, 1.0, 1.0, 0), 'hidden_layer': [(0.5, 0.2, 0.4, 1.0, 0, 16, 5)]}",100364571,50,0.96328,0.9494,0.9417,49,"tensor([nan, nan])","tensor([0.0033, 0.0000, 0.0861])","tensor([0.0173, 0.0000, 0.0022])","tensor([0.0168, 0.0000, 0.0022])",0,0,grid_search_cnn_float/mnist_biograd_float_transposed_loss_direct_100364571_exp_cnn_float_30
