id,train_acc,val_acc,test_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,test_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
16,0.97658,0.9716,0.968,37,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2,False,"tensor([27.0833,  5.0159])","tensor([26.3912,  5.0479])","tensor([26.1708,  5.0411])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_210342476_exp_id_16,210342476,50
1,0.97534,0.9707,0.9675,43,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2,False,"tensor([25.6783,  5.0075])","tensor([26.0110,  4.9752])","tensor([25.5516,  4.9676])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_1,100364571,50
46,0.97278,0.9672,0.9642,42,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.0625,none,2,False,"tensor([30.4837,  5.0293])","tensor([30.5137,  5.0259])","tensor([29.9189,  4.9995])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_431267089_exp_id_46,431267089,50
64,0.97716,0.9709,0.9702,36,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2,False,"tensor([25.4176,  5.0031])","tensor([25.5440,  4.9707])","tensor([25.2753,  4.9764])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_980342676_exp_id_64,980342676,50
77,0.96746,0.9679,0.9589,15,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,False,"tensor([28.1163,  5.0141])","tensor([28.3077,  5.0788])","tensor([27.8105,  5.0817])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_416302576_exp_id_77,416302576,50
72,0.97658,0.972,0.9694,43,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2,False,"tensor([25.2775,  5.0124])","tensor([25.7763,  4.9979])","tensor([25.5190,  5.0092])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_416302576_exp_id_72,416302576,50
31,0.97076,0.9657,0.9629,32,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.0625,none,2,False,"tensor([29.0325,  5.0170])","tensor([29.0480,  5.1025])","tensor([28.4370,  5.1041])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_712492346_exp_id_31,712492346,50
36,0.97342,0.9681,0.965,41,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,False,"tensor([28.4883,  5.0149])","tensor([27.7620,  4.9180])","tensor([27.2015,  4.9203])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_642731685_exp_id_36,642731685,50
5,0.97188,0.9675,0.9633,43,[100],"('random', (-1, 2))",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,False,"tensor([29.4703,  5.0185])","tensor([28.9428,  5.0465])","tensor([28.3584,  5.0355])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_100364571_exp_id_5,100364571,50
8,0.97776,0.9702,0.9701,49,[100],"('normal', None)",128,8,8,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2,False,"tensor([25.9096,  5.0067])","tensor([26.0592,  4.9671])","tensor([25.8322,  4.9787])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_8_8_8_transposed_loss_direct_702546693_exp_id_8,702546693,50
