id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
64,0.91234,0.9205,42,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.3, 0.3]","[0.5, 1.0]",0.001,0,0.003,decay,0,1.0,1.0,0,"tensor([30.4241, 16.0161])","tensor([30.4019, 16.0381])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_64,100364571,50
97,0.91672,0.9232,43,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.5, 1.0]","[0.5, 1.0]",0.001,0,0.001,decay,0,1.0,1.0,0,"tensor([29.2880, 13.5260])","tensor([29.2264, 13.5104])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_97,100364571,50
56,0.95068,0.9501,49,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.3, 0.3]","[0.3, 0.3]",0.003,0,0.001,cosine,0,1.0,1.0,0,"tensor([33.4672, 16.1681])","tensor([33.4262, 16.2630])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_56,100364571,50
72,0.95434,0.9529,47,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.5, 1.0]","[0.6, 0.6]",0.001,0,0.001,none,0,1.0,1.0,0,"tensor([29.8548, 16.3511])","tensor([29.6973, 16.2223])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_72,100364571,50
73,0.91726,0.9236,37,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.5, 1.0]","[0.6, 0.6]",0.001,0,0.001,decay,0,1.0,1.0,0,"tensor([29.4687, 14.0971])","tensor([29.3785, 14.0734])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_73,100364571,50
86,0.94018,0.9399,48,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.5, 1.0]","[0.3, 0.3]",0.001,0,0.001,cosine,0,1.0,1.0,0,"tensor([29.1166, 13.5585])","tensor([29.0437, 13.6997])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_86,100364571,50
50,0.9276,0.9345,46,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.3, 0.3]","[0.3, 0.3]",0.001,0,0.001,cosine,0,1.0,1.0,0,"tensor([33.7047, 14.1507])","tensor([33.6754, 14.0434])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_50,100364571,50
82,0.94638,0.9458,46,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.5, 1.0]","[0.6, 0.6]",0.003,0,0.003,decay,0,1.0,1.0,0,"tensor([27.3940, 15.6015])","tensor([27.3074, 15.5685])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_82,100364571,50
48,0.93752,0.9406,48,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.3, 0.3]","[0.3, 0.3]",0.001,0,0.001,none,0,1.0,1.0,0,"tensor([33.0831, 14.3840])","tensor([33.1091, 14.7651])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_48,100364571,50
46,0.9359,0.9415,47,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.3, 0.3]","[0.6, 0.6]",0.003,0,0.003,decay,0,1.0,1.0,0,"tensor([30.1139, 16.3437])","tensor([30.1084, 16.3233])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_46,100364571,50
69,0.96262,0.958,49,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.3, 0.3]","[0.5, 1.0]",0.003,0,0.003,none,0,1.0,1.0,0,"tensor([26.6366, 19.7748])","tensor([26.6517, 19.8722])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_69,100364571,50
32,0.96162,0.956,49,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.6, 0.6]","[0.5, 1.0]",0.003,0,0.001,cosine,0,1.0,1.0,0,"tensor([26.7080, 15.6275])","tensor([26.6747, 15.6191])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_32,100364571,50
34,0.9445,0.9473,32,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.6, 0.6]","[0.5, 1.0]",0.003,0,0.003,decay,0,1.0,1.0,0,"tensor([24.2152, 14.2917])","tensor([24.0975, 14.2326])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_34,100364571,50
55,0.92796,0.9311,49,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.3, 0.3]","[0.3, 0.3]",0.003,0,0.001,decay,0,1.0,1.0,0,"tensor([34.4918, 13.6547])","tensor([34.4602, 13.6454])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_55,100364571,50
101,0.94766,0.9467,48,[100],"('random', [-1, 2])",128,16,16,11,15,0.5,0.5,"[0.5, 1.0]","[0.5, 1.0]",0.001,0,0.003,cosine,0,1.0,1.0,0,"tensor([25.1948, 17.1075])","tensor([25.1270, 17.1513])","tensor([nan, nan])",128,256,0,0,mnist_biograd_rsnn_1_layers_float_100364571_exp_id_101,100364571,50
