id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
66,0.935,0.9465,49,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,decay,0,False,"tensor([44.3034,  5.0123])","tensor([44.2111,  4.8211])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_66,100364571,50
2,0.9428,0.954,40,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.5,none,2048,False,"tensor([30.7619,  5.0719])","tensor([30.3360,  4.5248])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_2,100364571,50
26,0.86186,0.8932,8,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.5,cosine,2048,False,"tensor([21.1733,  5.0636])","tensor([22.6904,  4.4789])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_26,100364571,50
0,0.9444,0.9577,41,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.5,none,0,False,"tensor([25.4821,  4.9908])","tensor([25.1041,  5.1159])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_0,100364571,50
104,0.78354,0.8191,19,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.0625,decay,2048,False,"tensor([41.4195,  4.9677])","tensor([43.0249,  4.9237])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_104,100364571,50
85,0.82956,0.8694,42,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.0625,decay,2,False,"tensor([66.0506,  5.0325])","tensor([65.8993,  5.1101])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_85,100364571,50
48,0.85454,0.8735,14,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.0625,decay,0,False,"tensor([38.8119,  4.9500])","tensor([42.4119,  4.7591])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_48,100364571,50
23,0.86186,0.8932,8,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.5,decay,2048,False,"tensor([21.1733,  5.0636])","tensor([22.6904,  4.4789])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_23,100364571,50
97,0.69322,0.7422,29,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.5,cosine,2,False,"tensor([62.6794,  4.8087])","tensor([63.3897,  4.4931])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_97,100364571,50
53,0.85342,0.8751,14,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.0625,cosine,2048,False,"tensor([38.4579,  4.9430])","tensor([42.0619,  4.5312])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_53,100364571,50
95,0.70246,0.7986,18,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.5,decay,2048,False,"tensor([46.0498,  5.6176])","tensor([47.6923,  7.9188])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_95,100364571,50
18,0.84008,0.9098,18,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.5,none,0,False,"tensor([29.3926,  4.8636])","tensor([29.0728,  4.4879])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_18,100364571,50
17,0.94598,0.9535,41,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.0625,cosine,2048,False,"tensor([54.9789,  5.0204])","tensor([55.0772,  5.0159])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_17,100364571,50
20,0.86186,0.8932,8,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.5,none,2048,False,"tensor([21.1733,  5.0636])","tensor([22.6904,  4.4789])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_20,100364571,50
4,0.91874,0.9267,47,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.5,decay,2,False,"tensor([42.2190,  5.0017])","tensor([42.0593,  5.0515])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_4,100364571,50
19,0.86198,0.8819,49,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.0517578125e-05,0.5,none,2,False,"tensor([75.9920,  5.0362])","tensor([75.7848,  5.0496])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_19,100364571,50
99,0.78542,0.8272,19,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.0625,none,0,False,"tensor([40.1393,  4.9235])","tensor([41.7617,  4.6065])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_99,100364571,50
45,0.85454,0.8735,14,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.0625,none,0,False,"tensor([38.8119,  4.9500])","tensor([42.4119,  4.7591])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_45,100364571,50
5,0.9428,0.954,40,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.5,decay,2048,False,"tensor([30.7619,  5.0719])","tensor([30.3360,  4.5248])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_5,100364571,50
51,0.85454,0.8735,14,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.0625,cosine,0,False,"tensor([38.8119,  4.9500])","tensor([42.4119,  4.7591])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_51,100364571,50
91,0.69322,0.7422,29,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.5,none,2,False,"tensor([62.6794,  4.8087])","tensor([63.3897,  4.4931])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_91,100364571,50
13,0.91806,0.9287,47,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.0625,decay,2,False,"tensor([42.3498,  4.9953])","tensor([42.2871,  5.0835])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_13,100364571,50
64,0.88734,0.9004,49,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,2,False,"tensor([51.6416,  4.9874])","tensor([51.4302,  5.0646])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_64,100364571,50
47,0.85342,0.8751,14,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.0625,none,2048,False,"tensor([38.4579,  4.9430])","tensor([42.0619,  4.5312])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_47,100364571,50
72,0.81606,0.9001,45,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.5,none,0,False,"tensor([37.4469,  4.8941])","tensor([37.3210,  4.4817])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_72,100364571,50
60,0.9211,0.9441,49,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.5,cosine,0,False,"tensor([33.6683,  4.9652])","tensor([33.5851,  4.8481])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_60,100364571,50
58,0.88412,0.9017,47,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.5,decay,2,False,"tensor([50.5152,  5.0092])","tensor([50.4170,  5.1229])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_58,100364571,50
3,0.9444,0.9577,41,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.5,decay,0,False,"tensor([25.4821,  4.9908])","tensor([25.1041,  5.1159])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_3,100364571,50
59,0.93318,0.9453,49,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.5,decay,2048,False,"tensor([38.2896,  5.0491])","tensor([38.1086,  4.8008])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_59,100364571,50
65,0.93926,0.9458,47,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",0.000244140625,0.0625,none,2048,False,"tensor([42.7976,  5.0118])","tensor([42.9094,  4.7978])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_65,100364571,50
90,0.5645,0.7939,20,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.5,none,0,False,"tensor([36.2771,  4.4147])","tensor([36.6084,  4.5823])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_90,100364571,50
73,0.83774,0.871,49,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.5,none,2,False,"tensor([67.2959,  5.0409])","tensor([67.0558,  5.1069])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_73,100364571,50
38,0.80484,0.8485,16,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.5,none,2048,False,"tensor([37.9494,  4.7949])","tensor([41.6365,  4.9044])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_38,100364571,50
82,0.82956,0.8694,42,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.0517578125e-05,0.0625,none,2,False,"tensor([66.0506,  5.0325])","tensor([65.8993,  5.1101])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_82,100364571,50
14,0.94598,0.9535,41,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",0.000244140625,0.0625,decay,2048,False,"tensor([54.9789,  5.0204])","tensor([55.0772,  5.0159])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_14,100364571,50
39,0.7622,0.8532,22,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[31.25, 62.5]","[125.0, 250.0]",3.814697265625e-06,0.5,decay,0,False,"tensor([29.0083,  4.6937])","tensor([31.3490,  5.1910])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_39,100364571,50
93,0.5645,0.7939,20,[100],"('random', (-1, 2))",128,16,16,4,16,0.5,"[62.5, 125.0]","[250.0, 500.0]",3.814697265625e-06,0.5,decay,0,False,"tensor([36.2771,  4.4147])","tensor([36.6084,  4.5823])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_4_transposed_loss_direct_100364571_exp_id_93,100364571,50
