id,train_acc,val_acc,test_acc,best_epoch,Neurons,loss_function,loss_precision,num_bits,weight_init_bits,low_precision_weights,activation_bits,vdecay,hidden_layer,out_layer,lr_hidden,lr_output,lr_scheduler,gradient_clip,weight_decay,train_activations,val_activations,test_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
13,0.9801,0.9709,0.9689,49,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,0,True,"tensor([18.9751,  5.0054])","tensor([19.1244,  4.9847])","tensor([19.0801,  5.0221])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_702546693_exp_id_13,702546693,50
18,0.98362,0.9747,0.9723,30,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,0,False,"tensor([25.5205,  5.0085])","tensor([25.5703,  4.9441])","tensor([25.5057,  4.9436])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_702546693_exp_id_18,702546693,50
4,0.99218,0.9777,0.975,43,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,False,"tensor([21.8416,  5.0038])","tensor([21.6590,  4.9885])","tensor([21.5822,  5.0045])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_4,100364571,50
75,0.87252,0.8903,0.8806,48,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2,True,"tensor([70.2390,  5.1004])","tensor([69.8131,  5.0690])","tensor([70.6846,  5.2116])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_613427981_exp_id_75,613427981,50
109,0.98408,0.9723,0.9713,47,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,0,True,"tensor([19.7566,  5.0041])","tensor([19.9491,  4.9895])","tensor([19.8478,  4.9939])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_416302576_exp_id_109,416302576,50
7,0.98598,0.9753,0.9757,45,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,0,True,"tensor([26.0928,  5.0062])","tensor([26.0859,  4.9871])","tensor([25.8793,  4.9903])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_7,100364571,50
3,0.85906,0.8787,0.8682,47,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2,True,"tensor([69.9896,  5.0376])","tensor([69.7361,  4.9232])","tensor([70.5675,  5.0437])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_3,100364571,50
107,0.98336,0.9754,0.9749,29,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,True,"tensor([26.4451,  5.0114])","tensor([26.5476,  4.9778])","tensor([26.3387,  5.0044])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_980342676_exp_id_107,980342676,50
117,0.86802,0.8876,0.8767,48,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,True,"tensor([71.1479,  5.0796])","tensor([70.6288,  5.1366])","tensor([71.7524,  5.2494])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_416302576_exp_id_117,416302576,50
31,0.98312,0.9772,0.9752,34,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,0,True,"tensor([25.2154,  5.0016])","tensor([25.3055,  4.9948])","tensor([25.1355,  5.0017])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_210342476_exp_id_31,210342476,50
102,0.98786,0.9759,0.9747,48,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,0,False,"tensor([25.3269,  5.0037])","tensor([25.4228,  5.0702])","tensor([25.2868,  5.0895])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_980342676_exp_id_102,980342676,50
88,0.99202,0.9775,0.9749,39,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,2048,False,"tensor([22.2117,  5.0044])","tensor([22.3115,  5.0343])","tensor([22.2710,  5.0276])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_301420567_exp_id_88,301420567,50
93,0.8642,0.8845,0.8765,46,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,True,"tensor([71.1224,  5.1282])","tensor([70.6045,  5.0464])","tensor([71.5138,  5.1320])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_301420567_exp_id_93,301420567,50
25,0.98198,0.9736,0.969,45,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.0009765625,0.5,none,0,True,"tensor([19.5668,  5.0055])","tensor([19.6435,  4.9659])","tensor([19.5594,  4.9666])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_210342476_exp_id_25,210342476,50
81,0.87166,0.8912,0.8813,48,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,True,"tensor([70.8066,  5.1064])","tensor([70.3450,  5.0400])","tensor([71.1926,  5.1705])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_613427981_exp_id_81,613427981,50
10,0.98712,0.9771,0.9752,41,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2048,False,"tensor([26.9877,  5.0117])","tensor([26.6285,  4.9855])","tensor([26.5876,  5.0051])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_10,100364571,50
9,0.85862,0.878,0.8701,11,[100],"('random', (-1, 2))",128,16,16,8,16,0.5,"[500.0, 1000.0]","[2000.0, 4000.0]",0.000244140625,0.5,none,2,True,"tensor([50.6191,  4.7969])","tensor([52.9759,  4.8611])","tensor([54.5647,  4.9500])","tensor([nan, nan])",128,256,0,0,mnist_biograd_snn_1_layers_int_16_16_8_transposed_loss_direct_100364571_exp_id_9,100364571,50
